"","TRAP","Source","Type","LU_Around","LU_Top","Date","DiameterMax","DiameterMin","HeightMax","Condition","PrincipalSourceOfImpact","TopoID","Note","X","Y","geometry"
"575",8408,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"36",NA,"2.2","3 - damaged","Agriculture",0,NA,465742.493203377,4692460.95769848,c(465742.493203377, 4692460.95769848)
"576",8409,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"17",NA,"0.9","4 - seriously damaged","Agriculture",0,NA,465135.186317008,4692255.80658749,c(465135.186317008, 4692255.80658749)
"577",8198,"Legacy verification","Burial Mound","Annual agriculture","Scrub",NA,"55",55,"7","4 - seriously damaged","Looting",0,NA,476467.866099051,4693934.14727623,c(476467.866099051, 4693934.14727623)
"578",8199,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"60",55,"2","4 - seriously damaged","Agriculture",0,NA,476422.114200363,4693999.65499425,c(476422.114200363, 4693999.65499425)
"579",8411,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"25",NA,"1.4","3 - damaged","Agriculture",0,NA,465561.900080678,4691240.17470343,c(465561.900080678, 4691240.17470343)
"580",8412,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"15",NA,"0.3","5 - extinct or near extinct","Agriculture",0,NA,465599.973316999,4691255.07768762,c(465599.973316999, 4691255.07768762)
"581",8413,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"15",NA,"0.3","5 - extinct or near extinct","Agriculture",0,NA,466625.827586494,4690981.26710154,c(466625.827586494, 4690981.26710154)
"582",8414,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"25",NA,"1.15","3 - damaged","Agriculture",0,NA,466686.795262869,4690917.58129483,c(466686.795262869, 4690917.58129483)
"583",9400,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"55",50,"1.8","2 - minor damage","Agriculture",200115,"Kocomova mogila",440587.1914,4699462.7558,c(440587.1914, 4699462.7558)
"584",8200,"Legacy verification","Burial Mound","Forest","Forest",NA,"10",10,"0.5","5 - extinct or near extinct","Looting",0,NA,465549.260082728,4680307.70329067,c(465549.260082728, 4680307.70329067)
"585",8415,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"13",10,"1.1","3 - damaged","Post-depositional",0,NA,463604.964854087,4683891.41726187,c(463604.964854087, 4683891.41726187)
"586",8416,"Legacy verification","Extinct Burial Mound","Other","Other",NA,"0",NA,"0","5 - extinct or near extinct","Excavation",0,NA,463808.783460374,4684141.28231468,c(463808.783460374, 4684141.28231468)
"587",8417,"Legacy verification","Extinct Burial Mound","Other","Other",NA,"0",NA,"0","5 - extinct or near extinct","Excavation",0,NA,463807.539352061,4684147.75226206,c(463807.539352061, 4684147.75226206)
"588",8202,"Legacy verification","Burial Mound","Forest","Scrub",NA,"45",45,"5","2 - minor damage","Looting",0,NA,467157.104467315,4681008.07552406,c(467157.104467315, 4681008.07552406)
"589",8203,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"50",45,"1.8","4 - seriously damaged","Agriculture",0,NA,467847.807411494,4681081.7997749,c(467847.807411494, 4681081.7997749)
"590",8204,"Legacy verification","Burial Mound","Annual agriculture","Scrub",NA,"30",20,"1.2","3 - damaged","Looting",0,NA,464997.15313371,4686969.21229903,c(464997.15313371, 4686969.21229903)
"591",8205,"Legacy verification","Burial Mound","Annual agriculture","Pasture",NA,"20",20,"1.5","3 - damaged","Other",0,NA,465762.756279862,4687393.88968371,c(465762.756279862, 4687393.88968371)
"592",8420,"Legacy verification","Burial Mound","Scrub","Scrub",NA,"20",NA,"3.5","3 - damaged","Looting",0,NA,463389.501386245,4684959.60363275,c(463389.501386245, 4684959.60363275)
"593",8421,"Legacy verification","Burial Mound","Scrub","Pasture",NA,"16",NA,"2.2","4 - seriously damaged","Looting",0,NA,463313.24017835,4685160.95827355,c(463313.24017835, 4685160.95827355)
"594",8206,"Legacy verification","Burial Mound","Annual agriculture","Pasture",NA,"60",60,"2.3","2 - minor damage","Looting",0,NA,468117.748887486,4690396.99360392,c(468117.748887486, 4690396.99360392)
"595",8422,"Legacy verification","Burial Mound","Scrub","Pasture",NA,"22",NA,"2.5","4 - seriously damaged","Looting",0,NA,463268.453394965,4685355.81195797,c(463268.453394965, 4685355.81195797)
"596",8207,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"60",50,"1.8","3 - damaged","Agriculture",0,NA,466174.88651174,4690371.42208728,c(466174.88651174, 4690371.42208728)
"597",8423,"Legacy verification","Burial Mound","Scrub","Pasture",NA,"25",NA,"2.3","3 - damaged","Looting",0,NA,463036.652368671,4685260.0301163,c(463036.652368671, 4685260.0301163)
"598",8424,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"8",NA,"1","2 - minor damage","Post-depositional",0,NA,462681.456679675,4685121.56422531,c(462681.456679675, 4685121.56422531)
"599",8208,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"60",60,"1.9","3 - damaged","Agriculture",0,NA,463477.942906745,4690820.55511027,c(463477.942906745, 4690820.55511027)
"600",8209,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"30",20,"3.5","3 - damaged","Construction",0,NA,460957.862104218,4689563.55680187,c(460957.862104218, 4689563.55680187)
"601",8426,"Legacy verification","Burial Mound","Scrub","Scrub",NA,"20",NA,"3","2 - minor damage","Looting",0,NA,462406.640756941,4686613.17551474,c(462406.640756941, 4686613.17551474)
"602",8210,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"20",15,"1.2","2 - minor damage","Looting",0,NA,460860.973108814,4690537.32736289,c(460860.973108814, 4690537.32736289)
"603",8428,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"18",NA,"1.65","2 - minor damage","Construction",0,NA,462203.21612765,4687210.53835459,c(462203.21612765, 4687210.53835459)
"604",8211,"Legacy verification","Burial Mound","Scrub","Scrub",NA,"25",25,"1.4","4 - seriously damaged","Looting",0,NA,439327.798815504,4692808.43080336,c(439327.798815504, 4692808.43080336)
"605",8212,"Legacy verification","Extinct Burial Mound","Other","Other",NA,"0",NA,"0","0 - No observation","Construction",0,NA,442867.132803033,4688478.4950156,c(442867.132803033, 4688478.4950156)
"606",8213,"Legacy verification","Burial Mound","Forest","Scrub",NA,"25",20,"1.2","4 - seriously damaged","Looting",0,NA,444177.746648802,4687522.05356745,c(444177.746648802, 4687522.05356745)
"607",8214,"Legacy verification","Burial Mound","Forest","Forest",NA,"40",35,"0.4","1 - pristine","No observation",0,NA,445127.569836948,4688707.0907812,c(445127.569836948, 4688707.0907812)
"608",8215,"Legacy verification","Extinct Burial Mound","Forest","Forest",NA,"0",NA,"0","5 - extinct or near extinct","No observation",0,NA,445090.048646673,4688737.53634395,c(445090.048646673, 4688737.53634395)
"609",8217,"Legacy verification","Extinct Burial Mound","Pasture","Pasture",NA,"20",20,"0.4","5 - extinct or near extinct","No observation",0,NA,444941.193405707,4688539.13682622,c(444941.193405707, 4688539.13682622)
"610",8429,"Legacy verification","Burial Mound","Pasture","Scrub",NA,"25",NA,"1.7","4 - seriously damaged","Excavation",0,NA,460899.48567248,4713321.90116622,c(460899.48567248, 4713321.90116622)
"611",8430,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"12",NA,"0.8","5 - extinct or near extinct","Excavation",0,NA,461055.087733678,4712545.08419055,c(461055.087733678, 4712545.08419055)
"612",8431,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"18",NA,"0.5","4 - seriously damaged","Looting",0,NA,461195.298672588,4712736.35349004,c(461195.298672588, 4712736.35349004)
"613",8432,"Legacy verification","Burial Mound","Scrub","Scrub",NA,"40",NA,"3","3 - damaged","Excavation",0,NA,461220.816461585,4711146.66676823,c(461220.816461585, 4711146.66676823)
"614",8433,"Legacy verification","Extinct Burial Mound","Other","Other",NA,"0",NA,"0","5 - extinct or near extinct","Urban development",0,NA,463171.716221946,4708852.08017705,c(463171.716221946, 4708852.08017705)
"615",8434,"Legacy verification","Burial Mound","Annual agriculture","Pasture",NA,"40",NA,"5","1 - pristine","Looting",0,NA,467217.001022352,4706901.0325929,c(467217.001022352, 4706901.0325929)
"616",8436,"Legacy verification","Extinct Burial Mound","Annual agriculture","Annual agriculture",NA,"25",NA,"0.8","5 - extinct or near extinct","Agriculture",0,NA,464856.571584436,4700191.35114492,c(464856.571584436, 4700191.35114492)
"617",8437,"Legacy verification","Extinct Burial Mound","Annual agriculture","Annual agriculture",NA,"20",NA,"0.7","5 - extinct or near extinct","Agriculture",0,NA,464888.956649206,4700202.78116778,c(464888.956649206, 4700202.78116778)
"618",8219,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"45",42,"1.9","3 - damaged","Agriculture",0,NA,444572.821436292,4693689.98006425,c(444572.821436292, 4693689.98006425)
"619",8220,"Survey","Burial Mound","Annual agriculture","Annual agriculture",NA,"50",45,"0.4","4 - seriously damaged","Agriculture",0,NA,444614.454466512,4693715.56018924,c(444614.454466512, 4693715.56018924)
"620",8221,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"25",22,"1.2","3 - damaged","Agriculture",0,NA,450246.274122454,4698324.45554918,c(450246.274122454, 4698324.45554918)
"621",8222,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"30",26,"0.8","4 - seriously damaged","Agriculture",0,NA,450635.42233747,4697016.93520587,c(450635.42233747, 4697016.93520587)
"622",8223,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"34",31,"1","4 - seriously damaged","Agriculture",0,NA,450047.011864466,4695745.04530289,c(450047.011864466, 4695745.04530289)
"623",8224,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"21",20,"0.6","4 - seriously damaged","Agriculture",0,NA,453296.357566747,4694726.34489691,c(453296.357566747, 4694726.34489691)
"624",8225,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"51",48,"1.6","3 - damaged","Agriculture",0,NA,455330.418918664,4697361.03248506,c(455330.418918664, 4697361.03248506)
"625",8226,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"32",30,"1.3","4 - seriously damaged","Agriculture",0,NA,452405.783203664,4699196.63897701,c(452405.783203664, 4699196.63897701)
"626",8501,"Legacy verification","Burial Mound","Annual agriculture","Scrub",2018-09-10,"35",35,"5","2 - minor damage","Looting",0,NA,471208.267579539,4666088.21508985,c(471208.267579539, 4666088.21508985)
"627",8502,"Legacy verification","Burial Mound","Pasture","Pasture",2018-09-10,"45",40,"4","2 - minor damage","Looting",0,NA,471795.459601312,4666027.55496837,c(471795.459601312, 4666027.55496837)
"628",8504,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",2018-09-10,"45",40,"2","4 - seriously damaged","Agriculture",0,NA,472278.258467708,4665816.93492966,c(472278.258467708, 4665816.93492966)
"629",8505,"Legacy verification","Burial Mound","Scrub","Scrub",2018-09-10,"60",55,"6","2 - minor damage","Looting",0,NA,473034.585818696,4666095.10288,c(473034.585818696, 4666095.10288)
"630",8506,"Legacy verification","Burial Mound","Pasture","Other",2018-09-10,"60",55,"4","4 - seriously damaged","Excavation",0,NA,473155.084307441,4666049.12295017,c(473155.084307441, 4666049.12295017)
"631",8507,"Legacy verification","Burial Mound","Annual agriculture","Scrub",2018-09-10,"120",60,"15","4 - seriously damaged","Excavation",0,NA,474066.299249716,4665960.39992441,c(474066.299249716, 4665960.39992441)
"632",8508,"Legacy verification","Burial Mound","Annual agriculture","Pasture",2018-09-10,"35",30,"1.5","4 - seriously damaged","Looting",0,NA,474146.549990064,4665917.19878944,c(474146.549990064, 4665917.19878944)
"633",8509,"Legacy verification","Burial Mound","Pasture","Annual agriculture",2018-09-10,"80",75,"5","2 - minor damage","Looting",0,NA,474754.404152305,4665953.31517822,c(474754.404152305, 4665953.31517822)
"634",8510,"Legacy verification","Burial Mound","Annual agriculture","Pasture",2018-09-10,"40",35,"4.5","2 - minor damage","Looting",0,NA,474801.020389757,4666120.4712201,c(474801.020389757, 4666120.4712201)
"635",8232,"Legacy verification","Burial Mound","Annual agriculture","Pasture",2018-09-11,"16",NA,"1","4 - seriously damaged","Agriculture",0,NA,480925.872846221,4665225.89941929,c(480925.872846221, 4665225.89941929)
"636",8513,"Legacy verification","Burial Mound","Pasture","Pasture",2018-09-11,"30",25,"2.5","3 - damaged","Urban development",0,NA,488400.072680638,4651306.73616286,c(488400.072680638, 4651306.73616286)
"637",8233,"Legacy verification","Burial Mound","Pasture","Pasture",2018-09-11,"17",15,"1.3","2 - minor damage","Agriculture",0,NA,481415.140213996,4665500.99142781,c(481415.140213996, 4665500.99142781)
"638",8514,"Legacy verification","Burial Mound","Pasture","Pasture",2018-09-11,"25",20,"2","1 - pristine","No observation",0,NA,488483.274833799,4651402.31898082,c(488483.274833799, 4651402.31898082)
"639",8234,"Legacy verification","Burial Mound","Pasture","Pasture",2018-09-11,"20",NA,"1","3 - damaged","Construction",0,NA,481693.18572847,4665620.03196134,c(481693.18572847, 4665620.03196134)
"640",8235,"Legacy verification","Burial Mound","Annual agriculture","Pasture",2018-09-11,"20",15,"1.2","3 - damaged","Agriculture",0,NA,481772.312063436,4665681.15255749,c(481772.312063436, 4665681.15255749)
"641",8516,"Legacy verification","Burial Mound","Forest","Scrub",2018-09-11,"20?",15,"1.5","3 - damaged","Looting",0,NA,490346.235802293,4654011.12938171,c(490346.235802293, 4654011.12938171)
"642",8518,"Legacy verification","Burial Mound","Annual agriculture","Scrub",2018-09-11,"140",15,"0.8","4 - seriously damaged","Agriculture",0,NA,489101.336992725,4655491.01399121,c(489101.336992725, 4655491.01399121)
"643",8238,"Legacy verification","Burial Mound","Pasture","Annual agriculture",2018-09-11,"32",NA,"2","3 - damaged","Looting",0,NA,482198.588250714,4666315.15332718,c(482198.588250714, 4666315.15332718)
"644",9648,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",2018-09-12,"40",35,"1.5","4 - seriously damaged","Urban development",0,NA,484278.241679518,4668304.45848188,c(484278.241679518, 4668304.45848188)
"645",9650,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",2018-09-12,"25",20,"2","4 - seriously damaged","Agriculture",0,NA,484229.44761465,4668311.98888772,c(484229.44761465, 4668311.98888772)
"646",9651,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",2018-09-12,"35",30,"1.5","4 - seriously damaged","Agriculture",0,NA,484173.645727526,4668295.22363682,c(484173.645727526, 4668295.22363682)
"647",9652,"Legacy verification","Burial Mound","Forest","Forest",2018-09-12,"35",30,"6","4 - seriously damaged","Looting",0,NA,484011.257055806,4668571.12002823,c(484011.257055806, 4668571.12002823)
"648",8241,"Legacy verification","Burial Mound","Pasture","Pasture",2018-09-12,"22",NA,"2.7","1 - pristine","Agriculture",0,NA,495976.435216222,4655259.10849933,c(495976.435216222, 4655259.10849933)
"649",8242,"Survey","Burial Mound","Pasture","Pasture",2018-09-12,"20",NA,"2.5","3 - damaged","Looting",0,NA,495990.972845829,4655252.33964389,c(495990.972845829, 4655252.33964389)
"650",9657,"Legacy verification","Burial Mound","Forest","Scrub",2018-09-12,"35",40,"8","4 - seriously damaged","Looting",0,NA,483630.498074547,4668851.09933476,c(483630.498074547, 4668851.09933476)
"651",8248,"Survey","Burial Mound","Pasture","Pasture",2018-09-12,"12",NA,"1.6","2 - minor damage","Other",0,NA,495799.055421706,4654962.17898443,c(495799.055421706, 4654962.17898443)
"652",8249,"Legacy verification","Burial Mound","Pasture","Pasture",2018-09-12,"25",NA,"2.5","1 - pristine","Animal activity",0,NA,495765.258526684,4654952.94145396,c(495765.258526684, 4654952.94145396)
"653",8251,"Legacy verification","Burial Mound","Pasture","Scrub",2018-09-12,"15",NA,"2","0 - No observation","Post-depositional",0,NA,495448.128022983,4654719.9645826,c(495448.128022983, 4654719.9645826)
"654",8253,"Legacy verification","Burial Mound","Pasture","Pasture",2018-09-12,"30",25,"2","1 - pristine","Post-depositional",0,NA,495166.853798909,4654380.8452014,c(495166.853798909, 4654380.8452014)
"655",8254,"Survey","Burial Mound","Pasture","Pasture",2018-09-12,"15",NA,"1.9","1 - pristine","Animal activity",0,NA,495148.42568555,4654368.90212341,c(495148.42568555, 4654368.90212341)
"656",9661,"Legacy verification","Burial Mound","Forest","Forest",2018-09-12,"30",25,"2.5","4 - seriously damaged","Other",0,NA,483173.014325837,4668916.68003402,c(483173.014325837, 4668916.68003402)
"657",9664,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",2018-09-13,"30",25,"1.5","4 - seriously damaged","Agriculture",0,NA,474453.79117851,4669954.625271,c(474453.79117851, 4669954.625271)
"658",8258,"Legacy verification","Burial Mound","Pasture","Pasture",2018-09-13,"15",NA,"1.5","1 - pristine","Animal activity",0,NA,478238.435192099,4671857.09262129,c(478238.435192099, 4671857.09262129)
"659",9665,"Survey","Burial Mound","Annual agriculture","Scrub",2018-09-13,"22",20,"1.2","3 - damaged","Looting",0,NA,474447.543339297,4669890.74453132,c(474447.543339297, 4669890.74453132)
"660",8519,"Legacy verification","Burial Mound","Pasture","Pasture",2018-09-13,"35",30,"5","3 - damaged","Looting",0,NA,476571.936158651,4672583.46302701,c(476571.936158651, 4672583.46302701)
"661",8259,"Legacy verification","Burial Mound","Pasture","Pasture",2018-09-13,"15",NA,"1.4","2 - minor damage","Other",0,NA,478521.255079177,4671700.83026066,c(478521.255079177, 4671700.83026066)
"662",8520,"Legacy verification","Burial Mound","Pasture","Pasture",2018-09-13,"45",40,"3.5","3 - damaged","Animal activity",0,NA,476496.090206418,4672714.684012,c(476496.090206418, 4672714.684012)
"663",8521,"Legacy verification","Burial Mound","Scrub","Annual agriculture",2018-09-13,"45",40,"2","3 - damaged","Looting",0,NA,475052.718602838,4670782.24086106,c(475052.718602838, 4670782.24086106)
"664",8261,"Survey","Burial Mound","Annual agriculture","Annual agriculture",2018-09-13,"20",NA,"0.5","4 - seriously damaged","Agriculture",0,NA,479005.917937739,4670574.38887316,c(479005.917937739, 4670574.38887316)
"665",9668,"Legacy verification","Burial Mound","Scrub","Scrub",2018-09-13,"20",16,"2.5","2 - minor damage","Other",0,NA,475526.005151847,4669713.6280524,c(475526.005151847, 4669713.6280524)
"666",8263,"Legacy verification","Burial Mound","Annual agriculture","Pasture",2018-09-13,"25",NA,"1","1 - pristine","Agriculture",0,NA,479772.606481568,4671044.45038754,c(479772.606481568, 4671044.45038754)
"667",8523,"Legacy verification","Extinct Burial Mound","Pasture","Scrub",2018-09-13,"0",NA,"2","5 - extinct or near extinct","Construction",0,NA,473735.699280262,4667831.69548042,c(473735.699280262, 4667831.69548042)
"668",9669,"Legacy verification","Burial Mound","Scrub","Scrub",2018-09-13,"25",20,"2","2 - minor damage","Construction",0,NA,475405.327892297,4669298.50086565,c(475405.327892297, 4669298.50086565)
"669",8524,"Legacy verification","Burial Mound","Forest","Scrub",2018-09-13,"40",NA,"3.5","4 - seriously damaged","Looting",0,NA,473699.3500146,4667160.09507806,c(473699.3500146, 4667160.09507806)
"670",9670,"Legacy verification","Burial Mound","Scrub","Scrub",2018-09-13,"25",NA,"1","4 - seriously damaged","Looting",0,NA,475143.548772634,4669334.8290282,c(475143.548772634, 4669334.8290282)
"671",8264,"Legacy verification","Burial Mound","Pasture","Pasture",2018-09-13,"24",NA,"1.6","2 - minor damage","Construction",0,NA,480582.428592759,4671160.18234779,c(480582.428592759, 4671160.18234779)
"672",8265,"Legacy verification","Burial Mound","Annual agriculture","Scrub",2018-09-13,"15",NA,"1.5","3 - damaged","Looting",0,NA,481011.555226418,4671573.48837119,c(481011.555226418, 4671573.48837119)
"673",9671,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",2018-09-13,"20",NA,"0.3","5 - extinct or near extinct","Agriculture",0,NA,476311.958938716,4668416.0183209,c(476311.958938716, 4668416.0183209)
"674",8267,"Legacy verification","Burial Mound","Pasture","Pasture",2018-09-13,"10",NA,"1","2 - minor damage","Other",0,NA,481454.278782064,4671499.72493196,c(481454.278782064, 4671499.72493196)
"675",8525,"Legacy verification","Extinct Burial Mound","Annual agriculture","Pasture",2018-09-13,"0",NA,"1","5 - extinct or near extinct","Looting",0,NA,479394.483960251,4668259.99086716,c(479394.483960251, 4668259.99086716)
"676",8526,"Legacy verification","Extinct Burial Mound","Annual agriculture","Pasture",2018-09-13,"0",NA,"0","5 - extinct or near extinct","Construction",0,NA,478739.92802511,4668666.23630872,c(478739.92802511, 4668666.23630872)
"677",9672,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",2018-09-13,"30",NA,"1.5","3 - damaged","Agriculture",0,NA,477369.94505162,4667260.59698313,c(477369.94505162, 4667260.59698313)
"678",9673,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",2018-09-13,"19",NA,"0.5","3 - damaged","Agriculture",0,NA,477340.768904296,4667279.36311463,c(477340.768904296, 4667279.36311463)
"679",9675,"Legacy verification","Extinct Burial Mound","Annual agriculture","Annual agriculture",2018-09-14,"10",8,"0.1","5 - extinct or near extinct","Agriculture",0,NA,486086.914935991,4676761.00141201,c(486086.914935991, 4676761.00141201)
"680",9676,"Survey","Burial Mound","Pasture","Scrub",2018-09-14,"21",17,"0.5","2 - minor damage","Other",0,NA,484704.31048139,4677134.82059065,c(484704.31048139, 4677134.82059065)
"681",9678,"Survey","Extinct Burial Mound","Pasture","Scrub",2018-09-14,"20",15,"0.1","5 - extinct or near extinct","Agriculture",0,NA,484640.965597602,4677136.12121836,c(484640.965597602, 4677136.12121836)
"682",8271,"Legacy verification","Extinct Burial Mound","Pasture","Pasture",2018-09-14,"16",NA,"2","5 - extinct or near extinct","Other",0,NA,485723.874276461,4661210.23802153,c(485723.874276461, 4661210.23802153)
"683",9679,"Legacy verification","Burial Mound","Annual agriculture","Scrub",2018-09-14,"40",35,"2","3 - damaged","Looting",0,NA,485028.893037862,4676073.4731026,c(485028.893037862, 4676073.4731026)
"684",8527,"Legacy verification","Burial Mound","Pasture","Forest",2018-09-14,"50",45,"4","2 - minor damage","Looting",0,NA,499184.623144882,4659642.48128438,c(499184.623144882, 4659642.48128438)
"685",8273,"Legacy verification","Burial Mound","Pasture","Scrub",2018-09-14,"25",NA,"4","2 - minor damage","Looting",0,NA,484653.631091141,4660686.66118676,c(484653.631091141, 4660686.66118676)
"686",9680,"Legacy verification","Burial Mound","Annual agriculture","Scrub",2018-09-14,"20",9,"0.5","3 - damaged","Agriculture",0,NA,485065.719411411,4676091.11361238,c(485065.719411411, 4676091.11361238)
"687",8274,"Local informant","Burial Mound","Pasture","Pasture",2018-09-14,"12",NA,"1.1","2 - minor damage","Agriculture",0,NA,484138.363895776,4660646.25094634,c(484138.363895776, 4660646.25094634)
"688",9681,"Legacy verification","Burial Mound","Annual agriculture","Scrub",2018-09-14,"25",NA,"2.5","3 - damaged","Looting",0,NA,484768.910830425,4675267.47290015,c(484768.910830425, 4675267.47290015)
"689",8275,"Legacy verification","Burial Mound","Annual agriculture","Pasture",2018-09-14,"20",NA,"1.5","3 - damaged","Looting",0,NA,483806.418258729,4660643.43410472,c(483806.418258729, 4660643.43410472)
"690",8276,"Legacy verification","Extinct Burial Mound","Annual agriculture","Scrub",2018-09-14,"12",NA,"0.7","4 - seriously damaged","Agriculture",0,NA,483570.517770351,4660659.9782069,c(483570.517770351, 4660659.9782069)
"691",8528,"Legacy verification","Burial Mound","Pasture","Pasture",2018-09-14,"25",20,"2","3 - damaged","Looting",0,NA,499612.320692494,4655780.61876866,c(499612.320692494, 4655780.61876866)
"692",8277,"Legacy verification","Burial Mound","Forest","Forest",2018-09-14,"25",NA,"2.7","4 - seriously damaged","Looting",0,NA,483967.922676606,4661331.19993879,c(483967.922676606, 4661331.19993879)
"693",9683,"Survey","Burial Mound","Annual agriculture","Scrub",2018-09-14,"30",NA,"2.5","3 - damaged","Looting",0,NA,484126.124787309,4674760.69742248,c(484126.124787309, 4674760.69742248)
"694",8530,"Legacy verification","Burial Mound","Annual agriculture","Forest",2018-09-14,"33",28,"2.5","3 - damaged","Looting",0,NA,495634.046954145,4657284.00628057,c(495634.046954145, 4657284.00628057)
"695",8279,"Legacy verification","Extinct Burial Mound","Pasture","Pasture",2018-09-14,"8",NA,"1.5","5 - extinct or near extinct","Looting",0,NA,482264.78330477,4662045.00657821,c(482264.78330477, 4662045.00657821)
"696",9685,"Legacy verification","Burial Mound","Annual agriculture","Scrub",2018-09-14,"25",NA,"0.5","2 - minor damage","Agriculture",0,NA,483864.973228759,4673744.92600311,c(483864.973228759, 4673744.92600311)
"697",9686,"Legacy verification","Burial Mound","Annual agriculture","Scrub",2018-09-14,"40",30,"1.5","2 - minor damage","Agriculture",0,NA,484668.302233457,4673048.56858585,c(484668.302233457, 4673048.56858585)
"698",9688,"Legacy verification","Burial Mound","Annual agriculture","Scrub",2018-09-17,"24",20,"1.5","3 - damaged","Looting",0,NA,479476.51093042,4672902.47783007,c(479476.51093042, 4672902.47783007)
"699",9689,"Legacy verification","Burial Mound","Scrub","Scrub",2018-09-17,"30",20,"1.8","4 - seriously damaged","Other",0,NA,479414.062826315,4673388.66704011,c(479414.062826315, 4673388.66704011)
"700",8531,"Legacy verification","Extinct Burial Mound","Pasture","Pasture",2018-09-17,"0",NA,"0","5 - extinct or near extinct","Construction",0,NA,481008.833851566,4656182.24957017,c(481008.833851566, 4656182.24957017)
"701",8281,"Legacy verification","Extinct Burial Mound","Pasture","Pasture",2018-09-17,"20",15,"1.5","5 - extinct or near extinct","Other",0,NA,481523.271197697,4657300.05830507,c(481523.271197697, 4657300.05830507)
"702",9691,"Legacy verification","Burial Mound","Annual agriculture","Scrub",2018-09-17,"15",NA,"1","4 - seriously damaged","Looting",0,NA,479084.28653081,4674684.89847245,c(479084.28653081, 4674684.89847245)
"703",8282,"Survey","Burial Mound","Pasture","Pasture",2018-09-17,"16",NA,"1","2 - minor damage","Other",0,NA,482620.556861927,4658747.23532491,c(482620.556861927, 4658747.23532491)
"704",9692,"Legacy verification","Burial Mound","Annual agriculture","Scrub",2018-09-17,"40",35,"5","3 - damaged","Looting",0,NA,479876.209302402,4675921.74969358,c(479876.209302402, 4675921.74969358)
"705",8283,"Legacy verification","Burial Mound","Scrub","Forest",2018-09-17,"18",NA,"2","2 - minor damage","Looting",0,NA,482630.729676919,4658717.54946536,c(482630.729676919, 4658717.54946536)
"706",8532,"Legacy verification","Burial Mound","Pasture","Forest",2018-09-17,"42",38,"3","3 - damaged","Looting",0,NA,479501.71090704,4651975.92038861,c(479501.71090704, 4651975.92038861)
"707",8284,"Survey","Burial Mound","Scrub","Pasture",2018-09-17,"12",10,"0.6","2 - minor damage","Looting",0,NA,482616.745770838,4658725.50701086,c(482616.745770838, 4658725.50701086)
"708",9693,"Legacy verification","Burial Mound","Scrub","Scrub",2018-09-17,"50",40,"6","3 - damaged","Looting",0,NA,479743.16273566,4675714.09864292,c(479743.16273566, 4675714.09864292)
"709",8285,"Legacy verification","Burial Mound","Pasture","Scrub",2018-09-17,"20",NA,"2.3","3 - damaged","Looting",0,NA,483320.763942403,4659139.12562253,c(483320.763942403, 4659139.12562253)
"710",9694,"Legacy verification","Burial Mound","Annual agriculture","Scrub",2018-09-17,"20",15,"2","2 - minor damage","Looting",0,NA,478847.788630591,4675757.88700937,c(478847.788630591, 4675757.88700937)
"711",8533,"Legacy verification","Burial Mound","Scrub","Forest",2018-09-17,"20",18,"1.4","2 - minor damage","Post-depositional",0,NA,479995.041410397,4655405.55359912,c(479995.041410397, 4655405.55359912)
"712",8534,"Legacy verification","Burial Mound","Pasture","Scrub",2018-09-17,"25",25,"1.5","1 - pristine","No observation",0,NA,482831.95032457,4655473.77004786,c(482831.95032457, 4655473.77004786)
