TRAP,Area,Source,Type,TypeCertainty,LanduseAround,LanduseOnTop,Date,DiameterMax_m,HeightMax_m,Condition,PrincipalSourceOfImpact,TopoID,TopoNote,AllNotes,DistTown_m,DistTownBoundary_m,AsterElev_m,AsterSlope_degrees,AsterAspect,AsterTRI,AsterTPI,AsterRoughness,Prominence250m_percent,DistBG_m,AKB,AKBNotes,SpatialDuplicate,PairedID,Upto2010,Post2010,Easting,Northing
8328,Mezhda,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2017-09-12,25,1,4,Agriculture,NA,NA,#125-126,1120.3427929695285,1120.3427929695285,210.20460510253906,0.9746326244416719,152.30087490704585,0.7838077545166016,0.7432384490966797,1.60565185546875,60.87,51885.61167306448,10009647,NA,Unique,NA,Yes,Yes,4689086.192816247,437685.93528396974
8329,Mezhda,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2017-09-12,25,0.5,5,Agriculture,NA,NA,"ridge,#127",1177.7419308711658,1177.7419308711658,210.15696716308594,1.806572369827221,25.99274476476838,0.7842731475830078,-0.16256141662597656,3.1139373779296875,77.45,51915.5616876377,10009648,NA,Unique,NA,Yes,Yes,4689038.307283255,437572.6379232291
8330,Mezhda,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2017-09-12,23,0.8,4,Agriculture,NA,NA,#129-131,1074.9413081381147,1074.9413081381147,207.0323486328125,4.169667349325894,89.17517196850473,1.430816650390625,-0.57448577880859375,4.7983856201171875,90.29,51815.67886855388,10009649,NA,Unique,NA,Yes,Yes,4688973.36719436,437652.3884627336
8331,Mezhda,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2017-09-12,20,0.8,4,Agriculture,NA,NA,#136-140,976.1266333267957,976.1266333267957,213.4644012451172,2.0773189768241247,217.9684085008501,0.82415008544921875,0.11519241333007813,2.694488525390625,25.71,51762.79461036889,10009650,NA,Unique,NA,Yes,Yes,4689129.517450599,437948.82310962275
8332,Mezhda,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2017-09-12,15,0.6,5,Agriculture,NA,NA,#141-142,1015.7049543244337,1015.7049543244337,213.3543701171875,1.7385564501623039,218.21244974829688,0.7334156036376953,-0.2059803009033203,2.2865142822265625,71.17,51802.33076461641,10009651,NA,Unique,NA,Yes,Yes,4689162.914707259,437927.47555385274
8333,Mezhda,Legacy verification,Extinct Burial Mound,Certain,Annual agriculture,Annual agriculture,2017-09-12,10,0.1,5,Agriculture,NA,NA,uncertain diameter,1018.0142739852728,1018.0142739852728,214.19297790527344,1.7955455509872325,242.06528424752855,0.5890769958496094,0.2026824951171875,2.197052001953125,36.56,51803.733978214565,10009652,NA,Unique,NA,Yes,Yes,4689181.106935314,437949.5692562597
8334,Mezhda,Legacy verification,Extinct Burial Mound,Certain,Annual agriculture,Annual agriculture,2017-09-12,7,0,5,Agriculture,NA,NA,#145,1016.2078970110097,1016.2078970110097,214.82785034179688,1.1257889506947494,260.9550852541292,0.5458965301513672,-0.21523475646972656,1.85992431640625,21.66,51800.88664557303,10009653,NA,Unique,NA,Yes,Yes,4689190.141588881,437966.49234148214
8335,Mezhda,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2017-09-12,40,2.4,3,Agriculture,NA,NA,146-147,1072.3916993838188,1072.3916993838188,216.4952392578125,0.7619350694956821,212.4029508800794,1.0213127136230469,-1.0213127136230469,1.82342529296875,64.86,51878.6726318268,10009654,NA,Unique,NA,Yes,Yes,4689350.871000437,438052.78810049215
8336,Mezhda,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2017-09-12,20,0.8,4,Agriculture,NA,NA,#148-149,1043.1733495486344,1043.1733495486344,223.07809448242188,3.1034500783838057,112.88968939199536,1.7697734832763672,1.7697734832763672,3.505950927734375,90.68,51869.66816506123,10009655,NA,Unique,NA,Yes,Yes,4689384.727178708,438113.88190909754
8337,Mezhda,Legacy verification,Extinct Burial Mound,Uncertain,Annual agriculture,Annual agriculture,2017-09-12,40,0.7,5,Agriculture,NA,NA,"#150, 152",1072.742836205106,1072.742836205106,222.7630157470703,3.08682917101131,251.20230338575445,1.0209732055664063,0.86235809326171875,4.759429931640625,12.54,51906.11321678179,10009656,NA,Unique,NA,Yes,Yes,4689427.225065766,438110.14174199634
8346,Mogila,Legacy verification,Burial Mound,Certain,Pasture,Pasture,2017-09-13,21,1,2,Post-depositional,NA,NA,"grassland,grassland,#202",2230.7809399552284,2230.7809399552284,171.35751342773438,1.818450090085712,274.71310586809886,1.1089725494384766,0.9569683074951172,2.6071014404296875,70.25,59506.54202149998,10007351,Excavated by Petra - EBA,Unique,NA,Yes,Yes,4706953.667004506,464400.29815922934
8347,Mogila,Legacy verification,Burial Mound,Certain,Pasture,Pasture,2017-09-13,17,1.2,1,Post-depositional,NA,NA,"grassland,grassland",2213.119175081586,2213.119175081586,169.93531799316406,5.455174426232579,347.7291806454149,2.236980438232422,1.1051368713378906,6.474334716796875,79.42,59526.38132851158,10007352,second TRAP number 9225,Unique,NA,Yes,Yes,4706973.297253056,464396.775693005
8348,Mogila,Legacy verification,Burial Mound,Certain,Pasture,Pasture,2017-09-13,15,1.5,2,Looting,NA,NA,"grassland,grassland,#204",2210.5264484822733,2210.5264484822733,170.11300659179688,0.4520315900665499,107.85850689376785,0.39632606506347656,0.10804176330566406,1.3710784912109375,85.92,59496.21355886155,2700220,Excavated by Piotr - Rome,Unique,NA,Yes,Yes,4706939.328309461,464347.73174420587
8349,Mogila,Legacy verification,Burial Mound,Certain,Pasture,Pasture,2017-09-13,17,1.75,2,Looting,NA,NA,"grassland,grassland,#205",2233.5548786120203,2233.5548786120203,169.1728057861328,1.2436674795775315,231.00456097900187,1.014841079711914,-1.014841079711914,2.1847076416015625,68.82,59474.92402681027,2700226,Excavated by Piotr - Rome,Unique,NA,Yes,Yes,4706918.8126296345,464358.7096369035
8350,Mogila,Legacy verification,Burial Mound,Certain,Pasture,Pasture,2017-09-13,18,1.2,2,Post-depositional,NA,NA,"grassland,grassland,#206",2139.627496597722,2139.627496597722,172.56686401367188,3.3799499470664127,245.98673752911856,2.2103729248046875,1.8051109313964844,5.17388916015625,97.46,59508.21517604206,10007350,second TRAP number 9226,Duplicate,9226,Yes,No,4706942.179422889,464228.7083306102
8351,Yambol,Legacy verification,Burial Mound,Certain,Scrub,Pasture,2017-09-13,30,3,2,Post-depositional,NA,NA,"grassland,#211-213",1888.8144593923728,1888.8144593923728,160.06002807617188,2.142679498149861,282.31415707023774,2.35260009765625,2.35260009765625,4.6370086669921875,58.84,59414.56311055029,2700065,second TRAP number 9227,Duplicate,9227,Yes,No,4706767.006544876,463287.50325748115
8352,Yambol,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2017-09-13,24,1.3,2,Agriculture,NA,NA,#239,1264.6209072827803,1264.6209072827803,151.36985778808594,2.6332681641504725,295.7602966975457,0.8269004821777344,-0.087009429931640625,3.355133056640625,60.57,58666.904851575564,2700067,second TRAP number 9258,Duplicate,9258,Yes,No,4705897.801865531,462164.67552406015
8353,Yambol,Legacy verification,Burial Mound,Certain,Annual agriculture,Pasture,2017-09-13,25,3.2,2,Looting,NA,NA,"grassland,local maximum",1213.903650886246,1213.903650886246,152.43287658691406,2.028491594674844,3.0231372269866865,0.8812446594238281,-0.023273468017578125,3.539031982421875,89.96,58604.309620253785,2700066,second TRAP number 9257,Duplicate,9257,Yes,No,4705833.72109331,462155.3651241845
8354,Yambol,Legacy verification,Burial Mound,Certain,Perennial agriculture,Pasture,2017-09-13,20,1,2,Road cut,NA,NA,"e.g orchard or vineyard,grassland,#241",2440.180815840057,2440.180815840057,156.5026092529297,1.9837940328052883,211.8556589971766,0.7804985046386719,-0.3338508605957031,2.7784271240234375,60.14,58809.092922114505,2700069,NA,Unique,NA,Yes,Yes,4706170.196386091,463408.1785575031
8355,Yambol,Legacy verification,Burial Mound,Certain,Perennial agriculture,Scrub,2017-09-13,26,2,2,Other,NA,NA,"e.g orchard or vineyard,#242",2448.5917787477474,2448.5917787477474,158.24346923828125,1.5276532593780445,224.23328269951242,1.1325435638427734,1.1258106231689453,2.28680419921875,95.34,58843.15404654599,2700070,NA,Unique,NA,Yes,Yes,4706203.598847109,463399.5317696759
8356,Yambol,Legacy verification,Burial Mound,Certain,Perennial agriculture,Pasture,2017-09-13,26,2,1,Looting,NA,NA,"e.g orchard or vineyard,grassland",2484.783823048908,2484.783823048908,156.2576904296875,1.9235262924806078,101.56899338803696,0.7839317321777344,-0.21359634399414063,3.013916015625,35.64,58820.381735393414,2700064,NA,Unique,NA,Yes,Yes,4706185.471877614,463450.5921547698
8357,Mogila,Legacy verification,Burial Mound,Certain,Pasture,Pasture,2017-09-13,32,3,1,No observation,NA,NA,"grassland,grassland,#253",1301.2292442308797,1301.2292442308797,190.9781036376953,3.0605277301326113,126.9084996486152,2.175313949584961,1.9802112579345703,4.7796478271484375,94.24,58890.05587098417,2700221,Excavated by Volker EBA,Duplicate,9220,Yes,No,4706390.4575937865,465194.8752992229
8358,Mogila,Legacy verification,Extinct Burial Mound,Certain,Annual agriculture,Annual agriculture,2017-09-13,0,0,5,Agriculture,NA,NA,#259-260,2347.196669648644,2347.196669648644,153.64805603027344,1.6510739512675756,250.89409682744082,0.7645359039306641,-0.42522239685058594,1.77197265625,10.91,58952.45748829206,2700219,NA,Unique,NA,Yes,Yes,4706373.745681704,464091.8190976671
8359,Mogila,Legacy verification,Burial Mound,Certain,Scrub,Pasture,2017-09-13,23,2.5,1,Post-depositional,NA,NA,"grassland,#262",953.3589242131359,953.3589242131359,186.65968322753906,3.2372213669542647,359.4924880127776,2.2622528076171875,2.2622528076171875,4.904266357421875,92.47,58836.227530294316,10007349,second TRAP number 9219,Duplicate,9219,Yes,No,4706358.857394127,465571.3817148226
8360,Lozenets,Survey,Burial Mound,Certain,Annual agriculture,Annual agriculture,2017-09-14,40,1.4,3,Agriculture,NA,NA,#273,1796.716906899862,1796.716906899862,153.22210693359375,4.71000256159493,54.43448415264113,1.8973045349121094,1.3038749694824219,7.1490020751953125,58.42,60669.288944828026,10009202,NA,Unique,NA,Yes,Yes,4720927.818474867,478724.5819639871
8361,Lozenets,Survey,Burial Mound,Certain,Annual agriculture,Annual agriculture,2017-09-14,50,1.2,4,Excavation,NA,NA,#274,1581.7491551530593,1581.7491551530593,150.54034423828125,2.351213614826286,98.08595480751502,1.7358894348144531,-1.2690544128417969,6.604888916015625,87.1,60844.48217398333,10009203,NA,Unique,NA,Yes,Yes,4720808.779366616,478506.5372563079
8362,Lozenets,Legacy verification,Burial Mound,Certain,Perennial agriculture,Scrub,2017-09-14,35,3.5,3,Road cut,NA,NA,"e.g orchard or vineyard,#275",797.7329634605802,797.7329634605802,164.7021942138672,5.159886765897742,174.58135948772735,2.165903091430664,1.428567886352539,7.032928466796875,53.76,61642.52090904183,2700205,NA,Unique,NA,Yes,Yes,4720973.41289499,477723.0976141376
8363,Lozenets,Legacy verification,Burial Mound,Certain,Perennial agriculture,Scrub,2017-09-14,35,4,1,Post-depositional,NA,NA,"e.g orchard or vineyard,#278",747.2002753032763,747.2002753032763,166.62399291992188,0.8655780769007835,95.31068503389733,1.5678844451904297,1.5678844451904297,2.5262908935546875,15.64,61748.839115110655,2700204,NA,Unique,NA,Yes,Yes,4721101.413740119,477649.9908933684
8364,Lozenets,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2017-09-14,30,1.4,3,Agriculture,NA,NA,#280-282,1444.496997719819,1444.496997719819,159.06114196777344,7.933158939751267,199.5271920860058,3.1303939819335938,-0.060497283935546875,10.338958740234375,52.86,61092.4232540906,2700202,NA,Unique,NA,Yes,Yes,4721156.032755397,478351.19394493033
8365,Lozenets,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2017-09-14,35,1.1,3,Agriculture,NA,NA,#283-284,1501.7213350093566,1501.7213350093566,160.4864959716797,3.5120014979439675,129.22650191651584,1.6795120239257813,-1.3871498107910156,5.1674652099609375,39.64,61043.29181482258,10009204,NA,Unique,NA,Yes,Yes,4721170.319357593,478406.7873346279
8366,Lozenets,Legacy verification,Burial Mound,Certain,Scrub,Scrub,2017-09-14,45,6,2,Excavation,NA,NA,#285-286,1568.4247421674977,1568.4247421674977,165.04554748535156,8.585658399415623,194.64419006453767,3.6363563537597656,1.7500648498535156,11.454666137695313,62.23,60997.040059131294,2700199,NA,Unique,NA,Yes,Yes,4721210.41447063,478467.1687389868
8367,Lozenets,Legacy verification,Burial Mound,Certain,Scrub,Scrub,2017-09-14,35,2.7,2,Construction,NA,NA,#287,1607.7939321135889,1607.7939321135889,165.05148315429688,1.21897363188405,127.14757743995207,0.93011474609375,-0.52411651611328125,2.3640899658203125,36.56,61001.670659516036,10009205,NA,Unique,NA,Yes,Yes,4721296.5187472,478488.37753574824
8368,Lozenets,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2017-09-14,25,0.5,4,Agriculture,NA,NA,#288,1585.7719899359472,1585.7719899359472,157.67153930664063,8.414224862540717,174.37468110596632,3.388368606567383,-2.371061325073242,10.459579467773438,75.18,60957.35306221818,10009208,NA,Unique,NA,Yes,Yes,4721160.717399785,478493.6423358965
8369,Lozenets,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2017-09-14,25,1.65,3,Agriculture,NA,NA,#289,1693.9564208421293,1693.9564208421293,157.82296752929688,3.1130745029882707,145.87987506398605,1.3726367950439453,-1.2433757781982422,5.010040283203125,53.05,60863.25460051111,2700193,NA,Unique,NA,Yes,Yes,4721185.111941842,478599.2783922738
8370,Lozenets,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2017-09-14,30,1.8,2,Agriculture,NA,NA,#290,1679.3615311036533,1679.3615311036533,157.82296752929688,3.1130745029882707,145.87987506398605,1.3726367950439453,-1.2433757781982422,5.010040283203125,56.63,60878.0245794267,2700194,NA,Unique,NA,Yes,Yes,4721186.464178187,478584.2581431199
8371,Lozenets,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2017-09-14,33,1.6,3,Agriculture,NA,NA,#291,1735.316146821548,1735.316146821548,159.22377014160156,3.9512389773985626,182.70527006905462,2.2412757873535156,-2.2136878967285156,5.1806488037109375,45.32,60858.28914813041,2700195,NA,Unique,NA,Yes,Yes,4721260.576584557,478627.307881497
8372,Lozenets,Legacy verification,Burial Mound,Certain,Annual agriculture,Scrub,2017-09-14,30,6.5,1,Post-depositional,NA,NA,#292,1744.3084848120272,1744.3084848120272,161.533935546875,8.83317908525761,292.80539895941104,3.0101451873779297,-1.0099735260009766,8.0666656494140625,51.43,60822.62300523046,2700203,NA,Unique,NA,Yes,Yes,4721203.419279677,478647.2584822678
8373,Lozenets,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2017-09-14,26,1,3,Agriculture,NA,NA,#298,1792.5198752964627,1792.5198752964627,162.95928955078125,6.686765520114175,278.8970360236272,2.975658416748047,-1.3628311157226563,8.08807373046875,82.14,60788.895279310105,10009206,NA,Unique,NA,Yes,Yes,4721232.0009309165,478691.15617152414
8374,Lozenets,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2017-09-14,25,1.5,3,Agriculture,NA,NA,#300,1849.7374058478904,1849.7374058478904,166.2510528564453,3.0691842650238534,244.05523494603457,1.624044418334961,1.060098648071289,3.61083984375,64.98,60734.135698013866,2700191,NA,Unique,NA,Yes,Yes,4721233.90113608,478748.95730650635
8375,Lozenets,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2017-09-14,26,1.3,3,Agriculture,NA,NA,#301,1904.4390675280395,1904.4390675280395,167.69471740722656,5.035356432310361,213.25096993500333,1.7860126495361328,-0.2007884979248047,6.7806396484375,15.36,60686.335439872884,2700200,NA,Unique,NA,Yes,Yes,4721245.527888238,478802.4473479298
8376,Lozenets,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2017-09-14,28,1.45,2,Agriculture,NA,NA,#302-305,1963.7661325548638,1963.7661325548638,170.4571075439453,0.2313280394256634,192.46634097442197,1.6298294067382813,1.6298294067382813,2.51519775390625,72.4,60618.96149392232,10009209,NA,Unique,NA,Yes,Yes,4721223.983890205,478866.3162763596
8377,Lozenets,Legacy verification,Burial Mound,Certain,Annual agriculture,Scrub,2017-09-14,25,3.5,2,Looting,NA,NA,#306-308,2041.6097561435608,2041.6097561435608,169.85952758789063,9.228529566677864,142.268919699471,3.7457542419433594,0.8308906555175781,12.236862182617188,49.46,60577.08531451161,2700197,NA,Unique,NA,Yes,Yes,4721297.057583725,478932.36928364576
8378,Lozenets,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2017-09-14,30,1.3,3,Agriculture,NA,NA,#309,1938.1307203467818,1938.1307203467818,173.26161193847656,6.078409545421117,181.67943117487806,2.833799362182617,0.11382484436035156,9.050140380859375,18.28,60682.40056726146,10009210,NA,Unique,NA,Yes,Yes,4721306.062631209,478825.0018327787
8379,Lozenets,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2017-09-14,25,1.3,3,Agriculture,NA,NA,#310,1856.5476218087967,1856.5476218087967,167.92835998535156,9.562726186522745,211.29499623487155,3.6757888793945313,-0.8225135803222656,11.945037841796875,74.1,60784.732585658145,2700196,NA,Unique,NA,Yes,Yes,4721349.947734214,478731.405766496
8380,Lozenets,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2017-09-14,18,0.8,4,Agriculture,NA,NA,NA,1856.2302045346785,1856.2302045346785,174.61077880859375,9.181824341607648,234.31397195020406,4.531032562255859,3.5587615966796875,11.793792724609375,23.02,60808.52664524156,10009212,NA,Unique,NA,Yes,Yes,4721393.63944953,478719.8859103064
8381,Lozenets,Legacy verification,Extinct Burial Mound,Certain,Annual agriculture,Annual agriculture,2017-09-14,0,0,5,No observation,NA,NA,#312,2123.6107143494755,2123.6107143494755,174.43995666503906,3.585800274811309,59.01386157934033,1.191762924194336,-0.4278278350830078,3.852294921875,19.13,60538.72271823123,2700198,NA,Unique,NA,Yes,Yes,4721381.46617886,478998.3675191436
8384,Lozenets,Legacy verification,Burial Mound,Certain,Scrub,Pasture,2017-09-14,25,2.5,2,Anthropogenic,NA,NA,"grassland,#325",1319.634489265816,1319.634489265816,212.3917236328125,4.283726315853906,79.80042765003816,1.8406944274902344,1.8372306823730469,4.943939208984375,3.24,62035.60057689321,10009213,NA,Unique,NA,Yes,Yes,4722134.722434824,477664.8319261271
8385,Lozenets,Legacy verification,Burial Mound,Certain,Scrub,Scrub,2017-09-14,30,3,2,Looting,NA,NA,#327,1247.6588477672412,1247.6588477672412,211.69583129882813,2.6492183960835693,284.0696144674182,1.4004135131835938,-0.0831298828125,6.434600830078125,76.17,61994.6245155407,10009214,NA,Unique,NA,Yes,Yes,4722032.172667463,477675.7247969506
8386,Lozenets,Legacy verification,Extinct Burial Mound,Certain,Scrub,Pasture,2017-09-14,30,3,5,Urban development,NA,NA,"grassland,#328",1212.3087710424863,1212.3087710424863,215.45059204101563,9.20865879792618,274.52512143395364,3.270967483520508,2.2888050079345703,9.448577880859375,67.02,61970.60012858901,10000665,NA,Unique,NA,Yes,Yes,4721977.046355536,477683.7344708269
8387,Saransko,Legacy verification,Burial Mound,Certain,Annual agriculture,Scrub,2017-09-15,33,2.8,2,Looting,NA,NA,#329,1367.2759257715911,1367.2759257715911,201.58175659179688,4.304058229582247,291.14574737774217,2.1924514770507813,2.17333984375,6.4715423583984375,87.1,42438.10954081971,10009228,NA,Unique,NA,Yes,Yes,4690981.964828963,474325.90045410674
