TRAP,Source,Type,LU_Around,LU_Top,Date,DiameterMax,DiameterMin,HeightMax,Condition,PrincipalSourceOfImpact
9711,Survey,Extinct Burial Mound,Annual agriculture,Scrub,2018-09-25,0,,0,5 - extinct or near extinct,Looting
9712,Survey,Extinct Burial Mound,Annual agriculture,Scrub,2018-09-25,0,,0,5 - extinct or near extinct,Looting
9713,Survey,Burial Mound,Forest,Annual agriculture,2018-09-25,25,,3,2 - minor damage,Animal activity
9714,Legacy verification,Burial Mound,Forest,Forest,2018-09-25,20,,1,4 - seriously damaged,Looting
9715,Legacy verification,Burial Mound,Pasture,Scrub,2018-09-25,30,,1,3 - damaged,Agriculture
8558,Legacy verification,Burial Mound,Annual agriculture,Pasture,2018-09-25,25,,1.8,2 - minor damage,Urban development
9716,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2018-09-25,30,,0.5,4 - seriously damaged,Agriculture
8559,Legacy verification,Burial Mound,Annual agriculture,Scrub,2018-09-25,26,,0.4,4 - seriously damaged,Agriculture
9717,Survey,Surface Scatter,Annual agriculture,Annual agriculture,2018-09-25,300,,0,0 - No observation,Agriculture
9718,Legacy verification,Burial Mound,Annual agriculture,Scrub,2018-09-25,50,,4,4 - seriously damaged,Looting
8560,Legacy verification,Burial Mound,Pasture,Pasture,2018-09-25,30,,1.6,1 - pristine,Agriculture
8561,Survey,Uncertain Feature,Pasture,Pasture,2018-09-25,25,,1,3 - damaged,Agriculture
8562,Survey,Uncertain Feature,Pasture,Pasture,2018-09-25,25,,0.5,4 - seriously damaged,Agriculture
8563,Survey,Uncertain Feature,Scrub,Pasture,2018-09-25,30,,0.4,4 - seriously damaged,Agriculture
9719,Survey,Burial Mound,Pasture,Pasture,2018-09-25,35,,1,4 - seriously damaged,Looting
9720,Survey,Burial Mound,Pasture,Pasture,2018-09-25,30,,1.5,2 - minor damage,Looting
9808,Survey,Surface Scatter,Annual agriculture,Annual agriculture,2018-09-25,"NA",,NA,0 - No observation,Anthropogenic
9809,Survey,Surface Scatter,Scrub,Scrub,2018-09-25,"NA",,NA,0 - No observation,No observation
9810,Survey,Surface Scatter,Scrub,Pasture,2018-09-25,"NA",,NA,0 - No observation,No observation
9811,Legacy verification,Surface Scatter,Forest,Forest,2018-09-25,"NA",,NA,4 - seriously damaged,Anthropogenic
9812,Survey,Surface Scatter,Pasture,Pasture,2018-09-25,"NA",,NA,0 - No observation,No observation
9813,Survey,Surface Scatter,Other,Other,2018-09-25,"NA",,NA,0 - No observation,No observation
9814,Survey,Surface Scatter,Other,Other,2018-09-25,"NA",,NA,0 - No observation,No observation
9815,Survey,Surface Scatter,Annual agriculture,Annual agriculture,2018-09-25,"NA",,NA,0 - No observation,Anthropogenic
9816,Survey,Other,Pasture,Pasture,2018-09-25,"NA",,NA,0 - No observation,No observation
9817,Survey,Surface Scatter,Annual agriculture,Annual agriculture,2018-09-25,"NA",,NA,0 - No observation,No observation
9818,Survey,Other,Forest,Forest,2018-09-25,"NA",,NA,0 - No observation,No observation
9819,Survey,Surface Scatter,Annual agriculture,Annual agriculture,2018-09-25,"NA",,NA,0 - No observation,Agriculture
8705,Survey,Other,Pasture,Pasture,2018-09-26,0,,2,0 - No observation,No observation
9721,Legacy verification,Extinct Burial Mound,Scrub,Scrub,2018-09-26,0,,0,5 - extinct or near extinct,Other
8706,Survey,Other,Pasture,Pasture,2018-09-26,0,,0.5,0 - No observation,Other
8707,Survey,Other,Pasture,Pasture,2018-09-26,5,,1.5,0 - No observation,Other
8708,Survey,Other,Pasture,Pasture,2018-09-26,6,,3,0 - No observation,Other
8709,Legacy verification,Extinct Burial Mound,Pasture,Pasture,2018-09-26,100,,2.2,5 - extinct or near extinct,Other
8710,Survey,Other,Pasture,Pasture,2018-09-26,16,,0.5,0 - No observation,Other
9722,Legacy verification,Extinct Burial Mound,Scrub,Scrub,2018-09-26,0,,0,5 - extinct or near extinct,Looting
8711,Survey,Other,Pasture,Pasture,2018-09-26,8,,2.2,0 - No observation,Other
9723,Legacy verification,Burial Mound,Scrub,Scrub,2018-09-26,20,,1,3 - damaged,Looting
8712,Legacy verification,Burial Mound,Pasture,Scrub,2018-09-26,8,,0.8,1 - pristine,Post-depositional
9724,Legacy verification,Burial Mound,Scrub,Pasture,2018-09-26,35,,4,4 - seriously damaged,Looting
9725,Survey,Burial Mound,Scrub,Scrub,2018-09-26,35,,3,4 - seriously damaged,Looting
9726,Survey,Burial Mound,Scrub,Scrub,2018-09-26,20,,1,4 - seriously damaged,Looting
9727,Legacy verification,Burial Mound,Scrub,Scrub,2018-09-26,15,,0.5,4 - seriously damaged,Looting
9728,Legacy verification,Extinct Burial Mound,Pasture,Pasture,2018-09-27,80,,1.5,4 - seriously damaged,Excavation
9820,Survey,Surface Scatter,Annual agriculture,Annual agriculture,2018-09-27,0,,0,0 - No observation,No observation
9729,Legacy verification,Burial Mound,Annual agriculture,Scrub,2018-09-27,45,,2,2 - minor damage,Looting
9730,Legacy verification,Extinct Burial Mound,Scrub,Scrub,2018-09-27,0,,0,5 - extinct or near extinct,Construction
9821,Survey,Surface Scatter,Annual agriculture,Annual agriculture,2018-09-27,0,,0,0 - No observation,No observation
9731,Legacy verification,Burial Mound,Forest,Forest,2018-09-27,15,,1,3 - damaged,Other
9822,Survey,Surface Scatter,Annual agriculture,Annual agriculture,2018-09-27,0,,0,0 - No observation,No observation
9732,Legacy verification,Burial Mound,Scrub,Annual agriculture,2018-09-27,32,,4,4 - seriously damaged,Looting
9823,Survey,Surface Scatter,Annual agriculture,Annual agriculture,2018-09-27,0,,0,0 - No observation,No observation
9733,Legacy verification,Burial Mound,Pasture,Pasture,2018-09-27,17,,0.5,3 - damaged,Looting
9824,Survey,Surface Scatter,Annual agriculture,Annual agriculture,2018-09-27,0,,0,0 - No observation,No observation
8713,Legacy verification,Burial Mound,Annual agriculture,Pasture,2018-09-28,25,,2.5,3 - damaged,Agriculture
8714,Legacy verification,Burial Mound,Scrub,Pasture,2018-09-28,18,,1.7,2 - minor damage,Other
8715,Survey,Burial Mound,Pasture,Pasture,2018-09-28,16,,1.2,4 - seriously damaged,Other
8716,Legacy verification,Burial Mound,Pasture,Pasture,2018-09-28,25,,3,3 - damaged,Looting
9734,Legacy verification,Burial Mound,Pasture,Scrub,2018-09-28,10,,1,4 - seriously damaged,Looting
8717,Legacy verification,Burial Mound,Pasture,Pasture,2018-09-28,70,,2.5,1 - pristine,Post-depositional
8718,Legacy verification,Burial Mound,Pasture,Pasture,2018-09-28,12,,1.2,5 - extinct or near extinct,Looting
8719,Survey,Burial Mound,Pasture,Pasture,2018-09-28,8,,1,2 - minor damage,Anthropogenic
9735,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2018-09-28,50,,1,4 - seriously damaged,Construction
8720,Legacy verification,Burial Mound,Pasture,Pasture,2018-09-28,30,,8,2 - minor damage,Construction
9736,Legacy verification,Burial Mound,Annual agriculture,Pasture,2018-09-28,30,,1,4 - seriously damaged,Looting
8721,Survey,Extinct Burial Mound,Pasture,Scrub,2018-09-28,35,,2.5,4 - seriously damaged,Construction
8722,Survey,Extinct Burial Mound,Pasture,Pasture,2018-09-28,11,,1,3 - damaged,Construction
9737,Legacy verification,Burial Mound,Annual agriculture,Scrub,2018-09-28,40,,1,4 - seriously damaged,Anthropogenic
8723,Legacy verification,Burial Mound,Pasture,Pasture,2018-09-28,35,,3.5,3 - damaged,Looting
8724,Legacy verification,Extinct Burial Mound,Pasture,Pasture,2018-09-28,0,,0,5 - extinct or near extinct,No observation
8725,Survey,Other,Pasture,Pasture,2018-09-28,15,,2,0 - No observation,No observation
8726,Survey,Other,Pasture,Pasture,2018-09-28,12,,1,0 - No observation,Construction
8727,Legacy verification,Burial Mound,Pasture,Other,2018-09-28,16,,2.2,4 - seriously damaged,Looting
8728,Survey,Burial Mound,Pasture,Other,2018-09-28,18,,1.8,2 - minor damage,Looting
8729,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2018-09-28,30,,2.4,2 - minor damage,Agriculture
8730,Legacy verification,Burial Mound,Annual agriculture,Pasture,2018-09-28,25,,3,2 - minor damage,Other
8731,Legacy verification,Burial Mound,Annual agriculture,Scrub,2018-09-28,30,,3.5,3 - damaged,Looting
8732,Survey,Surface Scatter,Annual agriculture,Annual agriculture,2018-09-28,200,,0,2 - minor damage,No observation
8570,Legacy verification,Burial Mound,Annual agriculture,Scrub,2022-09-12,42,,0.5,4 - seriously damaged,Anthropogenic
8733,Legacy verification,Burial Mound,Annual agriculture,Pasture,2022-09-12,35,,0.7,4 - seriously damaged,Agriculture
8571,Survey,Extinct Burial Mound,Annual agriculture,Annual agriculture,2022-09-12,32,,0.2,5 - extinct or near extinct,Agriculture
8734,Survey,Burial Mound,Annual agriculture,Annual agriculture,2022-09-12,25,,1.1,3 - damaged,Agriculture
8572,Legacy verification,Burial Mound,Pasture,Pasture,2022-09-12,41,,2.2,2 - minor damage,Post-depositional
8735,Legacy verification,Burial Mound,Forest,Forest,2022-09-12,40,,6,3 - damaged,Looting
8573,Survey,Burial Mound,Scrub,Pasture,2022-09-12,33,,4,4 - seriously damaged,Looting
8736,Legacy verification,Burial Mound,Forest,Forest,2022-09-12,20,,0.5,5 - extinct or near extinct,Looting?
8574,Survey,Burial Mound,Scrub,Pasture,2022-09-12,36,,4.5,4 - seriously damaged,Looting
8737,Legacy verification,Burial Mound,Forest,Scrub,2022-09-12,50,,6,2 - minor damage,Looting
8575,Survey,Uncertain Feature,Annual agriculture,Pasture,2022-09-12,21,,0.3,3 - damaged,Agriculture
8576,Survey,Extinct Burial Mound,Pasture,Pasture,2022-09-12,15,,0.3,5 - extinct or near extinct,Erosion
8577,Legacy verification,Burial Mound,Scrub,Scrub,2022-09-12,35,,3,3 - damaged,Looting
8738,Legacy verification,Burial Mound,Pasture,Pasture,2022-09-12,25,,4,2 - minor damage,Looting
8739,Survey,Uncertain Feature,Annual agriculture,Annual agriculture,2022-09-12,70,,2,3 - damaged,Agriculture
8578,Legacy verification,Burial Mound,Pasture,Pasture,2022-09-12,26,,1,4 - seriously damaged,Looting
8740,Legacy verification,Burial Mound,Scrub,Scrub,2022-09-12,28,,4,3 - damaged,Other (military)
8579,Legacy verification,Burial Mound,Annual agriculture,Scrub,2022-09-12,36,,1.2,3 - damaged,Agriculture
8741,Survey,Uncertain Mound,Annual agriculture,Scrub,2022-09-12,35,,2,3 - damaged,Looting
8580,Survey,Burial Mound,Pasture,Scrub,2022-09-12,17,,0.5,3 - damaged,Animal activity
9740,Survey,Burial Mound,Annual agriculture,Scrub,2022-09-12,25,,2.5,3 - damaged,Other (Military activity)
9825,Legacy verification,Tell,Pasture,Pasture,2022-09-13,100,,7,2 - minor damage,Excavation?
8581,Legacy verification,Burial Mound,Forest,Scrub,2022-09-13,25,,1.7,3 - damaged,Looting
8582,Legacy verification,Burial Mound,Annual agriculture,Pasture,2022-09-13,30,,1.7,3 - damaged,Looting
9827,Legacy verification,Extinct Burial Mound,Forest,Pasture,2022-09-13,30,,1,5 - extinct or near extinct,Other (Cut made by a machine. Soil moved to the north and south east. )
8583,Legacy verification,Burial Mound,Pasture,Annual agriculture,2022-09-13,40,,5,3 - damaged,Looting
8584,Legacy verification,Burial Mound,Forest,Scrub,2022-09-13,30,,4,4 - seriously damaged,Looting
8585,Legacy verification,Burial Mound,Forest,Forest,2022-09-13,18,,1.5,3 - damaged,Looting
8586,Legacy verification,Burial Mound,Forest,Forest,2022-09-13,36,,4,3 - damaged,Looting
8587,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,2022-09-13,0,,0,0 - No observation,Agriculture
9828,Legacy verification,Uncertain Feature,Forest,Pasture,2022-09-13,14,,2.5,3 - damaged,Looting (Probably treasure hunters trench)
8588,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,2022-09-13,25,,0.5,4 - seriously damaged,Agriculture
8589,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,2022-09-13,0,,0,0 - No observation,Agriculture
8590,Legacy verification,Burial Mound,Forest,Forest,2022-09-13,20,,2.5,4 - seriously damaged,Looting
9744,Survey,Surface Scatter,Annual agriculture,Annual agriculture,2022-09-13,90,,0.5,3 - damaged,Agriculture
8742,Legacy verification,Burial Mound,Scrub,Pasture,2022-09-14,40,,1.8,3 - damaged,Looting
8743,Legacy verification,Burial Mound,Scrub,Pasture,2022-09-14,25,,4.5,3 - damaged (01 trench is minor damage. the geodetic marker also creates damage ),Looting
8591,Legacy verification,Burial Mound,Annual agriculture,Pasture,2022-09-14,30,,2.5,3 - damaged,Looting
8744,Survey,Uncertain Mound,Scrub,Pasture,2022-09-14,15,,1.2,3 - damaged,Looting
8592,Legacy verification,Burial Mound,Annual agriculture,Pasture,2022-09-14,25,,1.7,3 - damaged,Construction
8745,Legacy verification,Burial Mound,Scrub,Pasture,2022-09-14,16,,3,2 - minor damage,Looting
8746,Survey,Uncertain Feature,Scrub,Pasture,2022-09-14,12,,0.7,5 - extinct or near extinct,Looting
8593,Legacy verification,Burial Mound,Annual agriculture,Scrub,2022-09-14,20,,1.5,2 - minor damage,Animal activity
8594,Legacy verification,Burial Mound,Annual agriculture,Scrub,2022-09-14,15,,0.5,2 - minor damage,Animal activity
8747,Legacy verification,Burial Mound,Scrub,Pasture,2022-09-14,14,,1.2,2 - minor damage,Other (Geodetic marker on top of the mound )
8595,Legacy verification,Other,Scrub,Scrub,2022-09-14,5,,3,2 - minor damage,Erosion
8748,Survey,Other,Scrub,Pasture,2022-09-14,14,,2,1 - pristine,Other (military and vegetation )
8596,Legacy verification,Extinct Burial Mound,Scrub,Scrub,2022-09-14,10,,0,0 - No observation,Natural
8749,Legacy verification,Burial Mound,Pasture,Scrub,2022-09-14,25,,4.5,4 - seriously damaged,Looting
8750,Legacy verification,Burial Mound,Scrub,Pasture,2022-09-14,15,,4,2 - minor damage,Road cut
8751,Legacy verification,Other,Perennial agriculture,Pasture,2022-09-14,14,,1.2,2 - minor damage,Other (geodetic marker)
8597,Legacy verification,Other,Forest,Forest,2022-09-14,0,,0,0 - No observation,No observation
8752,Legacy verification,Other,Perennial agriculture,Perennial agriculture,2022-09-14,0,,0,0 - No observation,No observation
8598,Legacy verification,Burial Mound,Annual agriculture,Scrub,2022-09-15,27,,3,2 - minor damage,Animal activity
8599,Legacy verification,Burial Mound,Annual agriculture,Scrub,2022-09-15,40,,4,3 - damaged,Looting
9745,Survey,Surface Scatter,Annual agriculture,Annual agriculture,2022-09-15,0,,0,0 - No observation,Agriculture
9829,Legacy verification,Other,Pasture,Pasture,2022-09-15,22,,2.5,1 - pristine,Other (Military construction and geodetic marker)
8600,Survey,Surface Scatter,Annual agriculture,Annual agriculture,2022-09-15,80,,0,0 - No observation,Agriculture
8601,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-15,40,,2,4 - seriously damaged,Agriculture
9830,Survey,Burial Mound,Scrub,Pasture,2022-09-15,25,,1.5,4 - seriously damaged,Other (Military activity )
8602,Legacy verification,Burial Mound,Annual agriculture,Pasture,2022-09-15,36,,2.5,3 - damaged,Looting
8603,Legacy verification,Extinct Burial Mound,Annual agriculture,Pasture,2022-09-15,0,,0,5 - extinct or near extinct,Agriculture
9831,Legacy verification,Other,Annual agriculture,Scrub,2022-09-15,10,,0,1 - pristine,Other (Geodetic point )
9832,Survey,Surface Scatter,Annual agriculture,Annual agriculture,2022-09-15,0,,0,2 - minor damage,Agriculture
8604,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-15,45,,2,4 - seriously damaged,Agriculture
8605,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-15,45,,2,4 - seriously damaged,Agriculture
9833,Survey,Uncertain Feature,Annual agriculture,Scrub,2022-09-15,14,,1.8,1 - pristine,Agriculture
8606,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,2022-09-15,25,,0.4,4 - seriously damaged,Agriculture
9834,Survey,Uncertain Feature,Annual agriculture,Scrub,2022-09-15,5,,1.6,2 - minor damage (Animal holes),Agriculture
9835,Survey,Uncertain Feature,Annual agriculture,Scrub,2022-09-15,14,,1.7,2 - minor damage,Agriculture
9836,Legacy verification,Other,Annual agriculture,Scrub,2022-09-15,40,,3,2 - minor damage (On the entrance on the north west side of the bunker. As a military structure it is in good condition. ),Other (Military activity )
9837,Legacy verification,Other,Annual agriculture,Scrub,2022-09-15,2,,1,2 - minor damage (Entrance damaged ),Other (Military construction )
9838,Legacy verification,Uncertain Mound,Annual agriculture,Annual agriculture,2022-09-15,30,,0.4,5 - extinct or near extinct,Agriculture
9839,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-15,25,,0.5,5 - extinct or near extinct,Agriculture
9840,Survey,Other,Annual agriculture,Scrub,2022-09-15,11,,0.3,3 - damaged,Erosion
9841,Survey,Other,Annual agriculture,Scrub,2022-09-15,20,,1.5,1 - pristine,Erosion
9842,Legacy verification,Other,Annual agriculture,Scrub,2022-09-15,7,,1,1 - pristine,Other (geodetic marker )
9843,Survey,Other,Annual agriculture,Scrub,2022-09-15,6,,0,5 - extinct or near extinct,Other (Collapsed and poorly made)
8607,Legacy verification,Burial Mound,Pasture,Pasture,2022-09-16,30,,1,3 - damaged,Looting
8608,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,2022-09-16,15,,0.3,5 - extinct or near extinct,Agriculture
9844,Legacy verification,Extinct Burial Mound,Scrub,Scrub,2022-09-16,0,,0,5 - extinct or near extinct,Agriculture
9845,Legacy verification,Other,Pasture,Pasture,2022-09-16,15,,1.7,2 - minor damage,Erosion
8609,Legacy verification,Other,Pasture,Pasture,2022-09-16,38,,3,0 - No observation,Construction
8610,Legacy verification,Burial Mound,Pasture,Pasture,2022-09-16,45,,2.5,2 - minor damage,Post-depositional
9846,Legacy verification,Burial Mound,Scrub,Scrub,2022-09-16,18,,2.5,3 - damaged,Looting
9847,Legacy verification,Uncertain Mound,Pasture,Forest,2022-09-16,15,,3,2 - minor damage,Agriculture
8611,Legacy verification,Uncertain Feature,Scrub,Pasture,2022-09-16,20,,0.5,4 - seriously damaged,Construction
8753,Legacy verification,Burial Mound,Annual agriculture,Scrub,2022-09-16,30,,3,2 - minor damage,Animal activity
9848,Legacy verification,Burial Mound,Scrub,Forest,2022-09-16,35,,4.5,2 - minor damage,Erosion
8612,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-16,50,,6,3 - damaged,Agriculture
8754,Survey,Other,Scrub,Pasture,2022-09-16,8,,2.5,0 - No observation,Other
9746,Survey,Burial Mound,Urban,Pasture,2022-09-17,40,,4,1 - pristine,No observation
8614,Legacy verification,Burial Mound,Pasture,Pasture,2022-09-19,22,,3,2 - minor damage,Animal activity
9849,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-19,30,,2,2 - minor damage,Agriculture
8755,Survey,Uncertain Mound,Forest,Scrub,2022-09-19,12,,0.6,2 - minor damage,Post-depositional
8615,Legacy verification,Burial Mound,Pasture,Scrub,2022-09-19,20,,2.5,3 - damaged,Looting
9850,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-19,30,,2,2 - minor damage,Agriculture
8756,Survey,Uncertain Mound,Forest,Forest,2022-09-19,10,,0.5,3 - damaged,Looting?
9747,Survey,Surface Scatter,Annual agriculture,Annual agriculture,2022-09-19,120,,0,2 - minor damage,Agriculture
9851,Survey,Surface Scatter,Annual agriculture,Annual agriculture,2022-09-19,0,,0,3 - damaged,Agriculture
8616,Legacy verification,Burial Mound,Pasture,Pasture,2022-09-19,22,,2,3 - damaged,Animal activity
8757,Legacy verification,Extinct Burial Mound,Forest,Forest,2022-09-19,0,,0,5 - extinct or near extinct,"Other (specify in Annotation) (Mound is not here, but we were unable to establish the reason why.)"
8617,Legacy verification,Burial Mound,Scrub,Forest,2022-09-19,22,,1.7,3 - damaged,Looting
8618,Legacy verification,Burial Mound,Pasture,Forest,2022-09-19,28,,1.5,4 - seriously damaged,Looting
8758,Survey,Uncertain Mound,Pasture,Pasture,2022-09-19,10,,0.8,3 - damaged,Looting
9852,Legacy verification,Uncertain Mound,Perennial agriculture,Scrub,2022-09-19,12,,2,1 - pristine,Erosion
8619,Legacy verification,Other,Scrub,Pasture,2022-09-19,50,,3,0 - No observation,Construction
8759,Legacy verification,Burial Mound,Pasture,Forest,2022-09-19,17,,2.4,3 - damaged,Looting
9853,Legacy verification,Burial Mound,Forest,Forest,2022-09-19,20,,1,4 - seriously damaged,Looting
8760,Legacy verification,Burial Mound,Pasture,Pasture,2022-09-19,18,,2.5,2 - minor damage,Erosion
9854,Survey,Uncertain Mound,Scrub,Scrub,2022-09-19,20,,1.6,3 - damaged,Other (Military trench)
9855,Legacy verification,Burial Mound,Scrub,Scrub,2022-09-19,20,,2,2 - minor damage,Agriculture
9856,Legacy verification,Extinct Burial Mound,Scrub,Scrub,2022-09-19,0,,0,0 - No observation,No observation
8623,Survey,Uncertain Feature,Annual agriculture,Scrub,2022-09-20,12,,0.7,0 - No observation,Agriculture
8624,Legacy verification,Burial Mound,Annual agriculture,Scrub,2022-09-20,18,,1,3 - damaged,Agriculture
9857,Legacy verification,Burial Mound,Annual agriculture,Pasture,2022-09-20,11,,0.5,3 - damaged,Agriculture
8761,Legacy verification,Burial Mound,Forest,Forest,2022-09-20,20,,2.5,4 - seriously damaged,Looting
9858,Legacy verification,Burial Mound,Pasture,Forest,2022-09-20,25,,1.5,2 - minor damage,Erosion
8625,Survey,Uncertain Feature,Scrub,Pasture,2022-09-20,16,,0.6,3 - damaged,Animal activity
8626,Legacy verification,Burial Mound,Scrub,Scrub,2022-09-20,35,,3.5,2 - minor damage,Animal activity
9859,Legacy verification,Burial Mound,Annual agriculture,Scrub,2022-09-20,30,,4,3 - damaged,Looting
9860,Survey,Uncertain Mound,Annual agriculture,Scrub,2022-09-20,16,,1,3 - damaged,Looting
8627,Legacy verification,Burial Mound,Scrub,Scrub,2022-09-20,20,,1.5,3 - damaged,Erosion
8762,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-20,40,,2.4,3 - damaged,Agriculture
9861,Survey,Burial Mound,Annual agriculture,Annual agriculture,2022-09-20,"0 (unknown due to the ploughed field, that had made it very flat)",,0.2,5 - extinct or near extinct,Agriculture
8628,Legacy verification,Extinct Burial Mound,Scrub,Scrub,2022-09-20,0,,0,0 - No observation,No observation
8629,Legacy verification,Burial Mound,Scrub,Scrub,2022-09-20,35,,4,3 - damaged,Erosion
9862,Legacy verification,Burial Mound,Forest,Forest,2022-09-20,40,,4,4 - seriously damaged,Looting
8630,Survey,Burial Mound,Scrub,Scrub,2022-09-20,22,,1.2,2 - minor damage,Animal activity
8763,Survey,Burial Mound,Annual agriculture,Scrub,2022-09-20,17,,2,2 - minor damage,Agriculture
8764,Legacy verification,Uncertain Mound,Annual agriculture,Pasture,2022-09-20,20,,0.3,5 - extinct or near extinct,Agriculture
8631,Survey,Other,Scrub,Scrub,2022-09-20,40,,2,4 - seriously damaged,Construction
8765,Legacy verification,Burial Mound,Annual agriculture,Pasture,2022-09-20,25,,3.5,2 - minor damage,Looting
8766,Legacy verification,Uncertain Mound,Annual agriculture,Pasture,2022-09-20,40,,2.7,3 - damaged,Agriculture
8632,Legacy verification,Burial Mound,Scrub,Scrub,2022-09-20,20,,1.2,3 - damaged,Erosion
8633,Legacy verification,Burial Mound,Pasture,Pasture,2022-09-20,20,,1.5,3 - damaged,Agriculture
9863,Legacy verification,Burial Mound,Forest,Forest,2022-09-20,8,,1.5,3 - damaged,Looting
8767,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-20,25,,1.7,3 - damaged,Agriculture
9864,Survey,Burial Mound,Forest,Forest,2022-09-20,20,,1,2 - minor damage,Looting
8634,Legacy verification,Burial Mound,Perennial agriculture,Pasture,2022-09-20,15,,1.5,3 - damaged,Agriculture
9865,Survey,Burial Mound,Scrub,Scrub,2022-09-21,20,,1.2,3 - damaged,Looting
9866,Legacy verification,Burial Mound,Pasture,Scrub,2022-09-21,25,,2.5,4 - seriously damaged,Looting
9867,Legacy verification,Extinct Burial Mound,Forest,Other,2022-09-21,0,,0,0 - No observation,No observation
9868,Survey,Uncertain Mound,Scrub,Scrub,2022-09-21,8,,0.5,3 - damaged,Looting
9869,Survey,Burial Mound,Scrub,Scrub,2022-09-21,18,,2.3,1 - pristine,Animal activity
9870,Survey,Burial Mound,Pasture,Scrub,2022-09-21,20,,3,2 - minor damage,Looting
8635,Legacy verification,Burial Mound,Annual agriculture,Forest,2022-09-21,46,,3.5,2 - minor damage,Agriculture
8768,Legacy verification,Extinct Burial Mound,Scrub,Scrub,2022-09-21,20,,1.7,5 - extinct or near extinct,Looting (maybe excavated )??
8636,Survey,Surface Scatter,Annual agriculture,Annual agriculture,2022-09-21,100,,0,3 - damaged,Agriculture
8637,Survey,Burial Mound,Forest,Pasture,2022-09-21,35,,3.5,4 - seriously damaged,Looting
8769,Survey,Other,Scrub,Scrub,2022-09-21,10,,2.2,0 - No observation,Other (military)
8638,Legacy verification,Burial Mound,Annual agriculture,Pasture,2022-09-21,48,,6,3 - damaged,Looting
8770,Legacy verification,Uncertain Mound,Annual agriculture,Forest,2022-09-21,8,,0.8,5 - extinct or near extinct,Post-depositional
8639,Legacy verification,Uncertain Feature,Urban,Scrub,2022-09-21,35,,6,3 - damaged,Urban development
8771,Legacy verification,Extinct Burial Mound,Forest,Scrub,2022-09-21,0,,0,0 - No observation,No observation
8640,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-21,19,,1.1,3 - damaged,Agriculture
8641,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-21,19,,1.1,3 - damaged,Agriculture
8642,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-21,22,,0.5,3 - damaged,Agriculture
8643,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,2022-09-21,0,,0,4 - seriously damaged,Agriculture
8772,Legacy verification,Extinct Burial Mound?,Forest,Scrub,2022-09-21,5,,0.3,5 - extinct or near extinct,Other (specify in Annotation)
8773,Legacy verification,Extinct Burial Mound,Forest,Forest,2022-09-21,0,,0,0 - No observation,No observation
8644,Legacy verification,Other,Forest,Scrub,2022-09-21,20,,1,0 - No observation,Other (military activity and geodetic marker )
8774,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-21,20,,0.5,4 - seriously damaged,Agriculture
8645,Survey,Surface Scatter,Annual agriculture,Annual agriculture,2022-09-21,100,,0,3 - damaged,Agriculture
8775,Legacy verification,Extinct Burial Mound?,Pasture,Pasture,2022-09-21,0,,0,0 - No observation,No observation
8646,Legacy verification,Burial Mound,Forest,Scrub,2022-09-21,24,,1.7,3 - damaged,Looting
8776,Legacy verification,Burial Mound,Pasture,Pasture,2022-09-21,16,,1.7,4 - seriously damaged,Looting
8647,Legacy verification,Burial Mound,Pasture,Pasture,2022-09-22,28,,2.5,3 - damaged,Looting
9871,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-22,20,,2,2 - minor damage,Agriculture
9872,Legacy verification,Burial Mound,Annual agriculture,Scrub,2022-09-22,14,,1.8,4 - seriously damaged,Looting
8777,Legacy verification,Tell?,Annual agriculture,Pasture,2022-09-22,100,,5,2 - minor damage,Animal activity
8778,Survey,Surface Scatter,Annual agriculture,Annual agriculture,2022-09-22,100,,0,1 - pristine,Agriculture
9873,Legacy verification,Burial Mound,Forest,Scrub,2022-09-22,17,,1.8,2 - minor damage,Excavation (Trench may be of military origin. Angel considers it very unlikely to be a robbers trench due to location and depth in mound.)
