TopoID,TopoNote,TRAP,Source,Type,LanduseAround,LanduseOnTop,Date,DiameterMax_m,HeightMax_m,Condition,PrincipalSourceOfImpact,AllNotes,DistTown_m,DistTownBoundary_m,ElevAster_m,SlopeAster_degrees,AspectAster,TRI,TPI,Roughness,Prominence_at250m,TypeCertainty,DistBG_m,AKB,AKBArea,AKBNotes,X,Y,,
1.00003166314398E+018,,8594,Legacy verification,Burial Mound,Annual agriculture,Scrub,2022-09-14,15,0.5,2,Animal activity,NA,1121.2489047238,1121.2489047238,211.711044311523,2.84470295487931,35.653771407771,1.11419296264648,0.0588150024414063,4.37098693847656,84.84,Certain,10425.5788153008,10009694,Melnitsa,NA,4655686.21889213,462267.869150718,,
1.00008166314469E+018,"grassland,round shape with trees in the periphery of the mound.",8747,Legacy verification,Burial Mound,Scrub,Pasture,2022-09-14,14,1.2,2,Other (Geodetic marker on top of the mound ),"grassland,round shape with trees in the periphery of the mound.",1305.43852962353,1305.43852962353,182.979919433594,1.28242541551929,153.838912703862,0.902961730957031,0.902961730957031,2.56794738769531,87.05,Certain,16080.5686699801,10009735,Granitovo,NA,4662375.04323215,462485.291080501,,
1.00003166314543E+018,,8595,Legacy verification,Other,Scrub,Scrub,2022-09-14,5,3,2,Erosion,NA,1098.23711000769,1098.23711000769,214.976425170898,4.10188971217431,163.684460777641,1.91647720336914,1.43416976928711,5.69645690917969,55.11,Certain,10316.0603860793,NA,NA,NA,4655462.81734081,462171.234207286,,
1.00008166314616E+018,"Military feature),grassland,Open c-shape open to south east",8748,Survey,Other,Scrub,Pasture,2022-09-14,14,2,1,Other (military and vegetation ),"Military feature),grassland,Open c-shape open to south east",1282.15921737545,1282.15921737545,182.864852905273,0.924833852393698,354.400142043809,0.763437271118164,0.69050407409668,2.38191223144531,78.26,Certain,16089.3103129869,NA,NA,NA,4662370.22252951,462452.195817934,,
1.00003166315316E+018,"not possible to determine the exact shape, no mound around",8596,Legacy verification,Extinct Burial Mound,Scrub,Scrub,2022-09-14,10,0,NA,Natural,"not possible to determine the exact shape, no mound around",2321.93521445005,2321.93521445005,227.561004638672,3.20358829483619,323.95459149028,1.27898406982422,0.330295562744141,4.28495788574219,54.29,Certain,9510.96886755234,10009695,Melnitsa,NA,4653449.0076705,461355.45234972,,
1.00008166315356E+018,"grassland,and forest",8749,Legacy verification,Burial Mound,Pasture,Scrub,2022-09-14,25,4.5,4,Looting,"grassland,and forest",1711.99107470382,1711.99107470382,172.705596923828,0.739406518645602,27.0314973329726,0.449977874755859,0.185062408447266,1.34019470214844,78.7,Certain,13861.1024457759,10009736,Granitovo,NA,4660553.4031447,463894.254883461,,
1.00008166315531E+018,"grassland,Hard to determine duets road cut a long the foot of the mound. Might be oval shaped",8750,Legacy verification,Burial Mound,Scrub,Pasture,2022-09-14,15,4,2,Road cut,"grassland,Hard to determine duets road cut a long the foot of the mound. Might be oval shaped",1796.1493993916,1796.1493993916,165.345733642578,11.1735899306165,76.9634497651382,3.66378974914551,0.332574844360352,11.1355743408203,34.06,Certain,13799.6420966167,10009737,Granitovo,NA,4660520.57744636,463980.641811496,,
1.00008166315757E+018,"Geodetic marker),e.g orchard or vineyard (Scrub some,grassland (Scrub,Oval shape obscured by scrub",8751,Legacy verification,Other,Perennial agriculture,Pasture,2022-09-14,14,1.2,2,Other (geodetic marker),"Geodetic marker),e.g orchard or vineyard (Scrub some,grassland (Scrub,Oval shape obscured by scrub",1816.87320815195,1816.87320815195,221.503753662109,2.819423166077,58.5381921722302,1.0983829498291,-0.0885639190673828,3.79203796386719,42.81,Certain,13108.5399199771,10009738,Granitovo,NA,4659733.72720274,463869.942853215,,
1.00003166315805E+018,,8597,Legacy verification,Other,Forest,Forest,2022-09-14,0,0,NA,No observation,NA,386.259176122038,386.259176122038,215.627410888672,6.08754435125211,6.44658499923507,2.54501152038574,0.835752487182617,7.27046203613281,96.04,Certain,9188.77651382139,NA,NA,NA,4654609.33130929,462907.695306957,,
1.00008166316016E+018,"falsepositive black square),e.g orchard or vineyard,e.g orchard or vineyard",8752,Legacy verification,Other,Perennial agriculture,Perennial agriculture,2022-09-14,0,0,NA,No observation,"falsepositive black square),e.g orchard or vineyard,e.g orchard or vineyard",2439.13338347912,2439.13338347912,241.876510620117,4.08999567084335,25.7641445798763,1.65243721008301,0.174646377563477,5.467529296875,3.6,Certain,11375.5270688736,NA,NA,NA,4657890.34478438,463986.404900493,,
1.00003166321954E+018,,8598,Legacy verification,Burial Mound,Annual agriculture,Scrub,2022-09-15,27,3,2,Animal activity,NA,496.233655597605,496.233655597605,125.468795776367,1.02986677409177,83.3000716899355,0.387993812561035,0.198756217956543,1.12174987792969,98.56,Certain,23269.5742190992,10009872,Elhovo,NA,4670702.25317529,465959.766292011,,
1.00003166322039E+018,,8599,Legacy verification,Burial Mound,Annual agriculture,Scrub,2022-09-15,40,4,3,Looting,NA,547.10761280093,547.10761280093,125,0.330471952368768,140.580037290181,0.110738754272461,0.110738754272461,0.673919677734375,80.58,Certain,23331.6973887425,10009873,Elhovo,NA,4670772.46533675,466020.93585414,,
1.00006166322106E+018,,9745,Survey,Surface Scatter,Annual agriculture,Annual agriculture,2022-09-15,0,0,NA,Agriculture,NA,691.898671857337,691.898671857337,145.209808349609,6.07291274133213,177.133321730696,2.49206924438477,0.257270812988281,8.08074951171875,46.24,Certain,17222.4658899174,NA,NA,NA,4664833.90674409,469217.089329268,,
1.00008166322172E+018,"Military structure. ),grassland,grassland (Visible soil and trees,Military structure is a semi circle about 5m in diameter. the construction makes the shape of the entire dirt mound a triangular shape.",9829,Legacy verification,Other,Pasture,Pasture,2022-09-15,22,2.5,1,Other (Military construction and geodetic marker),"Military structure. ),grassland,grassland (Visible soil and trees,Military structure is a semi circle about 5m in diameter. the construction makes the shape of the entire dirt mound a triangular shape.",1484.81448875328,1484.81448875328,196.718704223633,1.72748285626535,38.2233948558453,0.702571868896484,-0.0549736022949219,2.2352294921875,65.09,Certain,23946.0274609397,10001274,Dobrich,second TRAP number 9365,4671236.78443446,472794.24990788,,
1.00003166322203E+018,,8600,Survey,Surface Scatter,Annual agriculture,Annual agriculture,2022-09-15,80,0,NA,Agriculture,NA,632.936240510132,632.936240510132,135.659851074219,1.95486394272569,352.714450996709,0.762266159057617,0.134881973266602,2.32879638671875,21.94,Certain,23688.9522037184,NA,NA,NA,4671157.63896994,466238.165205171,,
1.00003166322314E+018,,8601,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-15,40,2,4,Agriculture,NA,1017.93232601179,1017.93232601179,148.793640136719,2.77294300683837,282.236488888185,1.21490478515625,0.765876770019531,3.34226989746094,64.03,Certain,24361.9285038053,10001650,Elhovo,NA,4671860.06148956,466483.577195951,,
1.00008166322408E+018,"Could have been a mound but later rebuild a a military trench)?,grassland (With some scrub,Circular shaped mound. c-shaped military trench.",9830,Survey,Burial Mound,Scrub,Pasture,2022-09-15,25,1.5,4,Other (Military activity ),"Could have been a mound but later rebuild a a military trench)?,grassland (With some scrub,Circular shaped mound. c-shaped military trench.",1551.39166414802,1551.39166414802,195.503677368164,2.877512417794,0.311379981397767,1.15117645263672,-0.100124359130859,3.99258422851563,61.51,Certain,23998.3037520511,10009766,Dobrich,NA,4671300.89065432,472726.654339256,,
1.00003166322645E+018,grassland,8602,Legacy verification,Burial Mound,Annual agriculture,Pasture,2022-09-15,36,2.5,3,Looting,grassland,1407.07624683101,1407.07624683101,157.059692382813,4.81882116696869,327.195695884265,1.89946174621582,0.428167343139648,6.6827392578125,70.61,Certain,24633.3308016949,10001528,Kirilovo,NA,4672245.3664085,468484.81697469,,
1.00003166322843E+018,grassland,8603,Legacy verification,Extinct Burial Mound,Annual agriculture,Pasture,2022-09-15,0,0,5,Agriculture,grassland,1557.2133486313,1557.2133486313,155.053405761719,5.58863103226306,358.182165263733,2.25412178039551,0.26707649230957,6.28269958496094,54.12,Certain,24690.6857134994,10010170,Kirilovo,NA,4672304.75937787,468653.085589725,,
1.00008166322873E+018,"Geodetic marker ),Oval shape",9831,Legacy verification,Other,Annual agriculture,Scrub,2022-09-15,10,0,1,Other (Geodetic point ),"Geodetic marker ),Oval shape",2468.81708663945,2468.81708663945,170.147415161133,4.34831647736379,149.458130925784,1.76545906066895,-0.0141277313232422,5.62416076660156,75.54,Certain,24340.7333138072,NA,NA,NA,4671928.92146205,470009.126998631,,
1.00008166323109E+018,,9832,Survey,Surface Scatter,Annual agriculture,Annual agriculture,2022-09-15,0,0,2,Agriculture,NA,2511.80646621819,2511.80646621819,166.151397705078,4.27611737858738,158.05889370924,1.75900840759277,-0.352876663208008,5.27995300292969,68.23,Certain,24307.8477768124,NA,NA,NA,4671893.13801925,470068.418695238,,
1.00003166323187E+018,,8604,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-15,45,2,4,Agriculture,NA,942.283126352256,942.283126352256,166.715133666992,1.35915586515714,324.655602043266,0.545021057128906,0.303348541259766,1.99562072753906,94.62,Certain,23255.3348694786,10002203,Elhovo,NA,4670869.16279887,468633.48352577,,
1.00003166323404E+018,,8605,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-15,45,2,4,Agriculture,NA,817.452846835688,817.452846835688,166.032424926758,2.55884049370353,109.38064129839,1.01125717163086,0.658473968505859,3.31983947753906,56.12,Certain,22810.6638713916,10002202,Elhovo,NA,4670418.09559243,468279.41426414,,
1.00008166323453E+018,"Maybe a burial mound.),Round shape",9833,Survey,Uncertain Feature,Annual agriculture,Scrub,2022-09-15,14,1.8,1,Agriculture,"Maybe a burial mound.),Round shape",1245.18871727294,1245.18871727294,151.941421508789,4.46847894705741,311.298791369523,1.58442687988281,-0.566055297851563,5.91206359863281,3.6,Certain,22735.8592822459,NA,NA,NA,4670233.17091009,471177.303504655,,
1.00003166323488E+018,,8606,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,2022-09-15,25,0.4,4,Agriculture,NA,723.296995018623,723.296995018623,158.736740112305,4.80727587742003,296.306697499956,1.54990768432617,0.0261573791503906,5.70954895019531,95.7,Certain,22770.9409645155,10002199,Elhovo,NA,4670372.84913097,468094.920941022,,
1.00008166323518E+018,Round,9834,Survey,Uncertain Feature,Annual agriculture,Scrub,2022-09-15,5,1.6,2,Agriculture,Round,1207.07897608909,1207.07897608909,156.833679199219,3.91855681312013,312.429189586236,1.30766105651855,0.18846321105957,5.13722229003906,0.36,Certain,22710.4340613895,NA,NA,NA,4670204.93572095,471203.338602933,,
1.00008166323559E+018,Oval,9835,Survey,Uncertain Feature,Annual agriculture,Scrub,2022-09-15,14,1.7,2,Agriculture,Oval,1143.70935439114,1143.70935439114,160.971145629883,4.77287856368068,279.900432929721,1.52712821960449,0.450891494750977,5.01408386230469,34.3,Certain,22682.1274237245,NA,NA,NA,4670170.08106861,471264.306273945,,
1.00008166323641E+018,"Military construction ),Mound is round with a semi circle shaped military structure in the middle.",9836,Legacy verification,Other,Annual agriculture,Scrub,2022-09-15,40,3,2,Other (Military activity ),"Military construction ),Mound is round with a semi circle shaped military structure in the middle.",768.094083630732,768.094083630732,180.138153076172,0.584735880865726,195.304977539266,0.292240142822266,0.138938903808594,1.4959716796875,57.09,Certain,22455.7729784579,10009765,Dobrich,NA,4669908.69021452,471560.130759214,,
1.0000816632427E+018,"Military structure ),Military structure octagonal shape. measures 2mx2m",9837,Legacy verification,Extinct Burial Mound,Annual agriculture,Scrub,2022-09-15,2,1,2,Other (Military construction ),"Military structure ),Military structure octagonal shape. measures 2mx2m",1978.23956715743,1978.23956715743,154.851257324219,3.48491577071416,184.08731338877,1.39034271240234,-0.164485931396484,4.92617797851563,16.25,Uncertain,21408.2761192613,NA,NA,NA,4669012.33754067,469551.246414074,,
1.00008166324357E+018,Round over ploughed mound,9838,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-15,30,0.4,5,Agriculture,Round over ploughed mound,1981.78492683784,1981.78492683784,154.851257324219,3.48491577071416,184.08731338877,1.39034271240234,-0.164485931396484,4.92617797851563,82.67,Certain,21420.9679887848,10009764,Dobrich,NA,4669025.11757002,469548.6861157,,
1.00008166324412E+018,Round shape,9839,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-15,25,0.5,5,Agriculture,Round shape,2035.95727993634,2035.95727993634,153.169692993164,4.55429206340401,292.326377799961,1.45730400085449,0.0552120208740234,4.88121032714844,72.14,Certain,21438.0791504895,10009763,Dobrich,NA,4669043.85154107,469495.906433633,,
1.00008166324469E+018,"military structure ),oval shaped",9840,Survey,Other,Annual agriculture,Scrub,2022-09-15,11,0.3,3,Erosion,"military structure ),oval shaped",2060.82159549319,2060.82159549319,150.161468505859,4.26583947617002,259.490193190264,1.88588905334473,-0.897764205932617,5.10015869140625,1.08,Certain,21486.4199220546,NA,NA,NA,4669092.79401676,469475.745021616,,
1.00008166324625E+018,"military structure ),oval",9841,Survey,Other,Annual agriculture,Scrub,2022-09-15,20,1.5,1,Erosion,"military structure ),oval",2134.96578296933,2134.96578296933,154.341323852539,4.38067486650234,33.9115206637914,1.7271728515625,0.0433998107910156,5.88067626953125,59.06,Certain,22247.289683469,NA,NA,NA,4669853.27499856,469500.235499702,,
1.00008166324708E+018,"Geodetic point),oval",9842,Legacy verification,Other,Annual agriculture,Scrub,2022-09-15,7,1,1,Other (geodetic marker ),"Geodetic point),oval",2127.58000612449,2127.58000612449,158.123474121094,2.80421794372788,14.2690505224467,1.25706100463867,0.902660369873047,3.60594177246094,90.29,Certain,22216.8560787861,NA,NA,NA,4669823.60045609,469472.578534352,,
1.0000816632476E+018,military structure ),9843,Survey,Other,Annual agriculture,Scrub,2022-09-15,6,0,5,Other (Collapsed and poorly made),military structure ),2119.11388407067,2119.11388407067,157.648254394531,3.07160409435788,224.206143813202,1.26825141906738,0.867513656616211,4.47886657714844,5.73,Certain,22166.6990226534,NA,NA,NA,4669774.56218127,469429.42129123,,
1.00003166330612E+018,"grassland,grassland",8607,Legacy verification,Burial Mound,Pasture,Pasture,2022-09-16,30,1,3,Looting,"grassland,grassland",1472.82505294063,1472.82505294063,323.768646240234,2.03883781839733,307.037830725707,0.6593017578125,-0.127311706542969,2.09774780273438,56.83,Certain,2507.50814084789,10009682,Lesovo,NA,4647590.96198818,466167.828321998,,
1.00003166330843E+018,,8608,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,2022-09-16,15,0.3,5,Agriculture,NA,1210.23272407589,1210.23272407589,321.002838134766,1.80068547740469,268.671281655068,0.550060272216797,-0.0481910705566406,2.00213623046875,52.69,Certain,2446.62021826285,10009683,Lesovo,NA,4648286.58544606,466438.021475334,,
1.00006166330859E+018,,9844,Legacy verification,Extinct Burial Mound,Scrub,Scrub,2022-09-16,0,0,5,Agriculture,NA,1927.60181496542,1927.60181496542,290,0.377838329817929,122.055025704193,0.707645416259766,-0.707645416259766,1.26040649414063,71.01,Certain,7621.30232578867,NA,NA,NA,4650569.27463503,461782.515047574,,
1.00006166330996E+018,"Military structure ),grassland,grassland,shape of the concrete structure is semi circular",9845,Legacy verification,Other,Pasture,Pasture,2022-09-16,15,1.7,2,Erosion,"Military structure ),grassland,grassland,shape of the concrete structure is semi circular",1289.40202553059,1289.40202553059,296.405334472656,2.41323033751096,222.393062889355,1.03397750854492,0.737430572509766,3.18743896484375,46.24,Certain,6656.5886248046,NA,NA,NA,4649782.01668818,462342.975459501,,
1.00003166331019E+018,"grassland,grassland",8609,Legacy verification,Other,Pasture,Pasture,2022-09-16,38,3,NA,Construction,"grassland,grassland",2061.23986890876,2061.23986890876,365,0.466009606403411,313.004303268265,0.579143524169922,0.579143524169922,1.0687255859375,93.48,Certain,2053.80235319613,NA,NA,NA,4649088.94366646,467436.726346186,,
1.00003166331306E+018,"grassland,grassland",8610,Legacy verification,Burial Mound,Pasture,Pasture,2022-09-16,45,2.5,2,Post-depositional,"grassland,grassland",3393.98837236644,3393.98837236644,369.020812988281,5.83279230286027,6.35206180241568,2.47658538818359,0.958580017089844,7.52743530273438,23.91,Certain,2237.59544787748,10009684,Lesovo,NA,4649845.18209847,468684.975998107,,
1.00006166331364E+018,round,9846,Legacy verification,Burial Mound,Scrub,Scrub,2022-09-16,18,2.5,3,Looting,round,1279.31473942564,1279.31473942564,262.868591308594,1.72936919464296,212.722863536019,0.831333160400391,0.566448211669922,3.09323120117188,67.64,Certain,7124.31544737656,10009696,Melnitsa,NA,4653275.23555206,464540.584381144,,
1.00006166331862E+018,"grassland,round shape,",9847,Legacy verification,Burial Mound,Pasture,Forest,2022-09-16,15,3,2,Agriculture,"grassland,round shape,",1621.63775875405,1621.63775875405,184.963653564453,2.15439332325185,349.852165758126,0.892902374267578,0.142513275146484,2.99497985839844,31.05,Uncertain,6734.62706997861,10009697,Melnitsa,NA,4653506.85698528,465604.880238391,,
1.00003166332047E+018,"Adela 27 Dec: Extinct Burial Mound?,grassland",8611,Legacy verification,Uncertain Feature,Scrub,Pasture,2022-09-16,20,0.5,4,Construction,"Adela 27 Dec: Extinct Burial Mound?,grassland",1677.3896332268,1677.3896332268,277.73388671875,3.35283054225224,218.218368826367,1.27499389648438,0.0309677124023438,4.43771362304688,92,Certain,4243.97265123976,10009685,Lesovo,NA,4651678.36955235,467642.088592741,,
1.00009166332491E+018,,8753,Legacy verification,Burial Mound,Annual agriculture,Scrub,2022-09-16,30,3,2,Animal activity,NA,1576.36559586128,1576.36559586128,167.243225097656,3.23508262725348,339.007431288892,1.30556106567383,0.601676940917969,4.18949890136719,53.57,Certain,16185.0000798359,10008599,Malomirovo,NA,4663644.33899988,471106.281719364,,
1.00006166332564E+018,round,9848,Legacy verification,Burial Mound,Scrub,Forest,2022-09-16,35,4.5,2,Erosion,round,1228.00927954953,1228.00927954953,221.705139160156,1.45931494880714,107.692327300971,0.452226638793945,0.188226699829102,1.44358825683594,15.41,Certain,9612.63624622204,10009698,Melnitsa,NA,4656369.79156426,464897.535722648,,
1.00003166332703E+018,"large prominent mound,",8612,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-16,50,6,3,Agriculture,"large prominent mound,",2054.46366661489,2054.46366661489,284.438873291016,4.66413140309826,308.9585203609,1.66697692871094,0.424552917480469,5.982177734375,34.89,Certain,3542.21306367092,10009686,Lesovo,NA,4650672.97839297,467079.221382968,,
1.00009166332734E+018,"tank implacement, military feature ),grassland,8 x 4 x 2,5",8754,Survey,Other,Scrub,Pasture,2022-09-16,8,2.5,NA,Other,"tank implacement, military feature ),grassland,8 x 4 x 2,5",1516.00812469066,1516.00812469066,163.690063476563,2.36339174663588,324.380411839695,0.90742301940918,-0.114946365356445,3.07835388183594,24.09,Certain,16243.4774501291,NA,NA,NA,4663704.51544869,471098.124518846,,
1.00004166341295E+018,"in a settlement or surrounded by infrastructure,grassland",9746,Survey,Burial Mound,Urban,Pasture,2022-09-17,40,4,1,No observation,"in a settlement or surrounded by infrastructure,grassland",0,0,158.590682983398,2.19270213111435,113.388473217224,0.672048568725586,-0.214635848999023,2.2037353515625,72.76,Certain,18094.3088491291,10008598,Malomirovo,NA,4665616.88632154,470693.469590814,,
1.00006166356529E+018,"grassland,grassland",8614,Legacy verification,Burial Mound,Pasture,Pasture,2022-09-19,22,3,2,Animal activity,"grassland,grassland",106.066048415227,106.066048415227,287.776641845703,2.70316817618887,226.410661162963,0.941173553466797,-0.114459991455078,3.69155883789063,63.27,Certain,4383.40910001084,10009716,Valcha polyana,NA,4650694.23711913,473884.582899453,,
1.00010166356536E+018,Round,9849,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-19,30,2,2,Agriculture,Round,873.758135897739,873.758135897739,212.489334106445,3.68976176608922,307.71651777166,1.64692497253418,1.11770439147949,5.54286193847656,18.71,Certain,8694.79747471819,10009699,Melnitsa,NA,4655509.89463185,465224.148374177,,
1.0000216635654E+018,"grassy clearing in the forest,oval or slightly irregular",8755,Survey,Burial Mound,Forest,Scrub,2022-09-19,12,0.6,2,Post-depositional,"grassy clearing in the forest,oval or slightly irregular",2805.22302878966,2805.22302878966,435.506439208984,3.56643218851493,136.334762663565,1.2888298034668,0.669872283935547,5.07843017578125,76.53,Uncertain,3417.04299083732,10009711,Golyam Dervent,NA,4651341.42234197,480275.04492142,,
1.00006166356604E+018,grassland,8615,Legacy verification,Burial Mound,Pasture,Scrub,2022-09-19,20,2.5,3,Looting,grassland,401.768810208214,401.768810208214,294.545379638672,4.15568198947245,309.645471640042,1.40340423583984,-0.0496902465820313,5.35406494140625,79.42,Certain,4054.36772928782,10009717,Valcha polyana,NA,4650342.88451529,474019.515733431,,
1.00010166356682E+018,Roun,9850,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-19,30,2,2,Agriculture,Roun,820.000286483597,820.000286483597,210.195724487305,3.37888719000699,232.666214552279,1.56975555419922,1.00874710083008,4.17127990722656,14.75,Certain,8686.79267771778,10009700,Melnitsa,NA,4655479.95382634,465178.762314558,,
1.00002166356685E+018,roundish.,8756,Survey,Burial Mound,Forest,Forest,2022-09-19,10,0.5,3,Looting?,roundish.,2818.82989992609,2818.82989992609,434.478607177734,4.28498681281445,155.770629653142,1.75527191162109,0.405815124511719,5.14266967773438,87.1,Uncertain,3403.93155356833,10009712,Golyam Dervent,NA,4651345.78790794,480302.243176963,,
1.00012166356687E+018,,9747,Survey,Surface Scatter,Annual agriculture,Annual agriculture,2022-09-19,120,0,2,Agriculture,NA,125.520021913237,125.520021913237,127.380210876465,7.85301026866596,341.847078239946,3.2747917175293,0.0273246765136719,10.0484237670898,73.55,Certain,18141.0831773869,NA,NA,NA,4665742.90425763,469558.336232743,,
1.00010166356817E+018,Unknown,9851,Survey,Surface Scatter,Annual agriculture,Annual agriculture,2022-09-19,0,0,3,Agriculture,Unknown,1039.55347607187,1039.55347607187,218.096130371094,2.83478255774445,345.618083617406,1.18606185913086,0.506278991699219,3.86318969726563,98.91,Certain,8698.96713531483,NA,NA,NA,4655581.70345715,465373.594481869,,
1.00006166356832E+018,"grassland,grassland",8616,Legacy verification,Burial Mound,Pasture,Pasture,2022-09-19,22,2,3,Animal activity,"grassland,grassland",308.131605975662,308.131605975662,308.605010986328,9.04777999880748,68.5166793647723,3.04491424560547,0.702011108398438,10.4727172851563,66.67,Certain,3591.98470440685,10009718,Valcha polyana,NA,4649933.0557686,473552.993113966,,
1.00002166357021E+018,none,8757,Legacy verification,Extinct Burial Mound,Forest,Forest,2022-09-19,0,0,5,"Other (specify in Annotation) (Mound is not here, but we were unable to establish the reason why.)",none,2976.69217782947,2976.69217782947,479.740234375,6.54534004470987,269.006976623518,2.38717651367188,1.38585662841797,6.60482788085938,53.65,Certain,3012.68543193097,10009713,Golyam Dervent,NA,4651269.76739954,480897.924409821,,
1.00006166357021E+018,,8617,Legacy verification,Burial Mound,Scrub,Forest,2022-09-19,22,1.7,3,Looting,NA,2264.03462936661,2264.03462936661,384.712188720703,2.47775908303014,268.079284940611,1.2814826965332,-0.967845916748047,4.96456909179688,26.88,Certain,3657.37625718902,10009708,Golyam Dervent,NA,4649853.31567681,476884.202315955,,
1.00006166357174E+018,grassland,8618,Legacy verification,Burial Mound,Pasture,Forest,2022-09-19,28,1.5,4,Looting,grassland,1494.10606283744,1494.10606283744,385.643646240234,1.51834885602504,297.809668303783,0.612403869628906,0.395393371582031,1.91033935546875,64.49,Certain,3343.47159300145,10009709,Golyam Dervent,NA,4649349.01205593,477472.265362344,,
1.00002166357334E+018,"grassland,grassland",8758,Survey,Burial Mound,Pasture,Pasture,2022-09-19,10,0.8,3,Looting,"grassland,grassland",2612.42704894278,2612.42704894278,462.037780761719,3.42126153187247,193.415343688456,1.42702102661133,0.690357208251953,4.50131225585938,58.48,Uncertain,2480.02056178818,NA,NA,NA,4650703.63134614,480992.179754644,,
1.00010166357386E+018,e.g orchard or vineyard,9852,Legacy verification,Burial Mound,Perennial agriculture,Scrub,2022-09-19,12,2,1,Erosion,e.g orchard or vineyard,1167.67391438243,1167.67391438243,281.926971435547,3.81855937886767,18.0916210746598,1.57460021972656,0.500007629394531,4.86041259765625,77.17,Certain,6839.63848528916,10009705,Malko Kirilovo,NA,4654443.6544148,469254.440923418,,
1.00006166357522E+018,"grassland,set of military installations, trenches lead further south, east and west",8619,Legacy verification,Other,Scrub,Pasture,2022-09-19,50,3,NA,Construction,"grassland,set of military installations, trenches lead further south, east and west",409.15211784836,409.15211784836,402.081085205078,3.41742636690809,121.94637090023,1.35444641113281,1.13334655761719,4.78475952148438,88.49,Certain,1608.16753524936,10009710,Golyam Dervent,NA,4647347.45533248,478813.14333288,,
1.00002166357791E+018,"grassland,scrub",8759,Legacy verification,Burial Mound,Pasture,Forest,2022-09-19,17,2.4,3,Looting,"grassland,scrub",2771.05692001753,2771.05692001753,491.730926513672,3.32580058616104,223.099765577414,1.41063690185547,-0.108367919921875,4.93838500976563,52.35,Certain,1422.39823154631,10009714,Golyam Dervent,NA,4649938.76763003,481788.067555927,,
1.00010166357918E+018,,9853,Legacy verification,Burial Mound,Forest,Forest,2022-09-19,20,1,4,Looting,NA,3042.13072096664,3042.13072096664,299,1.74164571410609,24.5341359624706,0.763900756835938,0.763900756835938,2.35800170898438,6.07,Certain,7639.73509535625,10009723,Razdel,NA,4654843.69150141,471339.128587534,,
1.00002166358066E+018,"grassland,grassland (scrub and trees on periphery,oval",8760,Legacy verification,Burial Mound,Pasture,Pasture,2022-09-19,18,2.5,2,Erosion,"grassland,grassland (scrub and trees on periphery,oval",2169.80284624739,2169.80284624739,454.679748535156,4.1739733201807,241.494642961471,1.41000747680664,0.0153007507324219,4.92996215820313,28.16,Certain,1439.4802056527,10009715,Golyam Dervent,NA,4649591.43871401,481287.076622436,,
1.00010166358178E+018,Highly deformed by the military trench.,9854,Survey,Burial Mound,Scrub,Scrub,2022-09-19,20,1.6,3,Other (Military trench),Highly deformed by the military trench.,3075.48170571368,3075.48170571368,299,0.244963939292636,201.900252075101,0.103668212890625,0.103668212890625,0.389678955078125,9.35,Uncertain,7607.96253165026,10009724,Razdel,NA,4654810.19802782,471338.855069479,,
1.00010166358687E+018,,9855,Legacy verification,Burial Mound,Scrub,Scrub,2022-09-19,20,2,2,Agriculture,NA,2540.85336962066,2540.85336962066,318.855377197266,4.33520204241353,143.736462809439,1.66995239257813,0.189918518066406,5.66778564453125,7.55,Certain,8081.7761707054,10009725,Razdel,NA,4655364.03943202,471162.071504365,,
1.00010166358911E+018,We served the whole aria and didn''t find anything. ),9856,Legacy verification,Extinct Burial Mound,Scrub,Scrub,2022-09-19,0,0,NA,No observation,We served the whole aria and didn''t find anything. ),2398.24387689815,2398.24387689815,329.214721679688,5.24308955973524,187.284795180557,2.14413833618164,0.0635108947753906,6.36376953125,48.19,Certain,8200.00676488069,10009726,Razdel,NA,4655510.56377881,471080.605174082,,
1.00003166365028E+018,,8623,Survey,Uncertain Feature,Annual agriculture,Scrub,2022-09-20,12,0.7,NA,Agriculture,NA,204.150761375886,204.150761375886,229.048950195313,5.03503354061308,285.158540851948,1.60700416564941,0.70466423034668,5.39517211914063,68.46,Certain,10861.5559427173,NA,NA,NA,4657721.23632043,476409.097882505,,
1.00003166365084E+018,,8624,Legacy verification,Burial Mound,Annual agriculture,Scrub,2022-09-20,18,1,3,Agriculture,NA,495.276893276525,495.276893276525,231.479904174805,1.70965936777229,39.3433236051936,1.50055694580078,1.50055694580078,3.89834594726563,55.27,Certain,10797.1552950535,10009753,Lalkovo,NA,4657507.43547296,476207.491836718,,
