"","TRAP","Source","Type","LU_Around","LU_Top","Date","DiameterMax","DiameterMin","HeightMax","Condition","PrincipalSourceOfImpact","TopoID","Note","X","Y","geometry"
"659",8159,"Legacy verification","Burial Mound","Annual agriculture","Pasture",NA,"35",25,"2.5","3 - damaged","Looting",0,NA,478210.925362276,4690944.91279692,c(478210.925362276, 4690944.91279692)
"660",9597,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"24",24,"3.5","2 - minor damage","Agriculture",0,NA,467908.607284797,4684556.72695929,c(467908.607284797, 4684556.72695929)
"661",8394,"Legacy verification","Extinct Burial Mound","Annual agriculture","Annual agriculture",NA,"30",NA,"0.3","5 - extinct or near extinct","Agriculture",0,NA,472398.365596591,4690024.55962367,c(472398.365596591, 4690024.55962367)
"662",9598,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"19",18,"1.6","2 - minor damage","Agriculture",0,NA,467582.855443784,4684648.10759999,c(467582.855443784, 4684648.10759999)
"663",8395,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"40",NA,"2.5","3 - damaged","Agriculture",0,NA,471824.539660612,4689525.11627066,c(471824.539660612, 4689525.11627066)
"664",9599,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"29",29,"5","3 - damaged","Looting",0,NA,467515.757591864,4684680.02821278,c(467515.757591864, 4684680.02821278)
"665",8396,"Legacy verification","Extinct Burial Mound","Annual agriculture","Annual agriculture",NA,"0",NA,"0","5 - extinct or near extinct","Agriculture",0,NA,471712.585623367,4688891.04130134,c(471712.585623367, 4688891.04130134)
"666",8160,"Legacy verification","Burial Mound","Annual agriculture","Scrub",NA,"40",40,"3.5","2 - minor damage","Animal activity",0,NA,476717.900974709,4691563.52448542,c(476717.900974709, 4691563.52448542)
"667",9600,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"17",17,"1.6","3 - damaged","Agriculture",0,NA,467225.258906916,4685138.30409669,c(467225.258906916, 4685138.30409669)
"668",8397,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"40",NA,"2.3","3 - damaged","Agriculture",0,NA,471460.803885398,4688262.39467552,c(471460.803885398, 4688262.39467552)
"669",9601,"Legacy verification","Burial Mound","Annual agriculture","Pasture",NA,"24",20,"3.5","3 - damaged","Looting",0,NA,466895.399383715,4685357.6562901,c(466895.399383715, 4685357.6562901)
"670",8161,"Legacy verification","Burial Mound","Annual agriculture","Scrub",NA,"50",45,"2","0 - No observation","No observation",0,NA,476991.700692832,4691395.39657615,c(476991.700692832, 4691395.39657615)
"671",9602,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"15",15,"0.4","3 - damaged","Agriculture",0,NA,466938.920253515,4685363.10834343,c(466938.920253515, 4685363.10834343)
"672",9603,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"15",15,"0.4","3 - damaged","Agriculture",0,NA,467025.299787452,4685330.14090492,c(467025.299787452, 4685330.14090492)
"673",8398,"Legacy verification","Burial Mound","Annual agriculture","Scrub",NA,"27",NA,"1.7","4 - seriously damaged","Agriculture",0,NA,470974.612419183,4688535.33296725,c(470974.612419183, 4688535.33296725)
"674",8399,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"25",NA,"1.4","4 - seriously damaged","Agriculture",0,NA,470908.280311337,4688507.43895397,c(470908.280311337, 4688507.43895397)
"675",8162,"Survey","Burial Mound","Annual agriculture","Annual agriculture",NA,"60",50,"0.8","4 - seriously damaged","Looting",0,NA,476348.52490791,4690821.14272483,c(476348.52490791, 4690821.14272483)
"676",8400,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"34",NA,"2","3 - damaged","Agriculture",0,NA,470652.220758768,4688405.41619937,c(470652.220758768, 4688405.41619937)
"677",9604,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"19",19,"1.6","3 - damaged","Agriculture",0,NA,467965.18949102,4685488.33666267,c(467965.18949102, 4685488.33666267)
"678",9605,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"19",15,"1.5","3 - damaged","Agriculture",0,NA,468324.590803515,4686609.74247998,c(468324.590803515, 4686609.74247998)
"679",9606,"Legacy verification","Burial Mound","Annual agriculture","Pasture",NA,"20",18,"1.9","2 - minor damage","Agriculture",0,NA,468131.320362023,4686902.49481128,c(468131.320362023, 4686902.49481128)
"680",9607,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"20",20,"0.8","2 - minor damage","Agriculture",0,NA,467917.590426268,4687152.12154325,c(467917.590426268, 4687152.12154325)
"681",9608,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"26",24,"2","4 - seriously damaged","Looting",0,NA,467875.19745622,4687214.53585626,c(467875.19745622, 4687214.53585626)
"682",8401,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"30",NA,"0.8","4 - seriously damaged","Agriculture",0,NA,470662.869812788,4687144.21496302,c(470662.869812788, 4687144.21496302)
"683",9609,"Legacy verification","Burial Mound","Annual agriculture","Pasture",NA,"25",22,"2","3 - damaged","Looting",0,NA,467941.121966786,4687185.03765849,c(467941.121966786, 4687185.03765849)
"684",8163,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"60",55,"0.5","4 - seriously damaged","Agriculture",0,NA,475445.479067803,4689748.1371404,c(475445.479067803, 4689748.1371404)
"685",9610,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"18",17,"1.4","3 - damaged","Agriculture",0,NA,467979.908386977,4687176.22714093,c(467979.908386977, 4687176.22714093)
"686",9611,"Legacy verification","Burial Mound","Annual agriculture","Pasture",NA,"27",25,"2.8","3 - damaged","Looting",0,NA,467942.075665539,4687252.33118123,c(467942.075665539, 4687252.33118123)
"687",9612,"Legacy verification","Burial Mound","Annual agriculture","Pasture",NA,"23",22,"2","4 - seriously damaged","Looting",0,NA,467947.906570914,4687293.7505422,c(467947.906570914, 4687293.7505422)
"688",9613,"Legacy verification","Burial Mound","Annual agriculture","Pasture",NA,"25",23,"2.1","2 - minor damage","Agriculture",0,NA,467967.187258564,4687319.94618438,c(467967.187258564, 4687319.94618438)
"689",8165,"Legacy verification","Burial Mound","Annual agriculture","Scrub",NA,"50",50,"4.5","2 - minor damage","Animal activity",0,NA,475932.190859585,4688977.37254429,c(475932.190859585, 4688977.37254429)
"690",8167,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"40",40,"2","3 - damaged","Agriculture",0,NA,474774.651395675,4688978.01570717,c(474774.651395675, 4688978.01570717)
"691",8168,"Legacy verification","Burial Mound","Annual agriculture","Scrub",NA,"60",50,"5","2 - minor damage","Animal activity",0,NA,474828.116616072,4689036.80526143,c(474828.116616072, 4689036.80526143)
"692",8169,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"60",60,"2.5","2 - minor damage","Agriculture",0,NA,474905.052918719,4689083.12376735,c(474905.052918719, 4689083.12376735)
"693",8170,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"45",40,"0.4","5 - extinct or near extinct","Agriculture",0,NA,474555.622214416,4687901.43371436,c(474555.622214416, 4687901.43371436)
"694",9614,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"18",14,"1.7","3 - damaged","Looting",0,NA,438514.482309242,4690758.2371959,c(438514.482309242, 4690758.2371959)
"695",8171,"Legacy verification","Extinct Burial Mound","Annual agriculture","Annual agriculture",NA,"0",0,"0","5 - extinct or near extinct","Agriculture",0,NA,438155.004751061,4690658.21018585,c(438155.004751061, 4690658.21018585)
"696",9615,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"35",30,"3.5","4 - seriously damaged","Looting",0,NA,438815.94975806,4690870.74217553,c(438815.94975806, 4690870.74217553)
"697",8172,"Legacy verification","Extinct Burial Mound","Annual agriculture","Annual agriculture",NA,"0",0,"0","5 - extinct or near extinct","Agriculture",0,NA,439692.094637698,4687150.68435242,c(439692.094637698, 4687150.68435242)
"698",9616,"Legacy verification","Extinct Burial Mound","Pasture","Pasture",NA,"0",NA,"0","5 - extinct or near extinct","Other",0,NA,438439.646869757,4691388.50622414,c(438439.646869757, 4691388.50622414)
"699",8173,"Legacy verification","Burial Mound","Annual agriculture","Scrub",NA,"40",35,"1","1 - pristine","No observation",0,NA,440949.440862093,4683603.25467551,c(440949.440862093, 4683603.25467551)
"700",9617,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"30",28,"3.1","4 - seriously damaged","Looting",0,NA,438344.380333857,4691530.50483403,c(438344.380333857, 4691530.50483403)
"701",9338,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"50",45,"1.2","4 - seriously damaged","Agriculture",200313,NA,438729.6171,4684384.1134,c(438729.6171, 4684384.1134)
"702",9071,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"50",50,"1.5","4 - seriously damaged","Construction",200315,NA,438130.0612,4680948.6004,c(438130.0612, 4680948.6004)
"703",9619,"Legacy verification","Burial Mound","Scrub","Scrub",NA,"25",20,"3.5","4 - seriously damaged","Looting",0,NA,436844.424933323,4691128.04730099,c(436844.424933323, 4691128.04730099)
"704",9620,"Legacy verification","Burial Mound","Scrub","Scrub",NA,"14",14,"1.1","3 - damaged","Looting",0,NA,436797.280302755,4691177.88830504,c(436797.280302755, 4691177.88830504)
"705",9621,"Legacy verification","Extinct Burial Mound","Scrub","Scrub",NA,"0",0,"0","0 - No observation","No observation",0,NA,436500.811341013,4691416.89659536,c(436500.811341013, 4691416.89659536)
"706",8174,"Survey","Burial Mound","Annual agriculture","Annual agriculture",NA,"40",30,"1.5","3 - damaged","Agriculture",0,NA,435627.108521274,4684033.32122762,c(435627.108521274, 4684033.32122762)
"707",8175,"Survey","Burial Mound","Annual agriculture","Annual agriculture",NA,"35",30,"2","3 - damaged","Agriculture",0,NA,435648.470145779,4684043.17483295,c(435648.470145779, 4684043.17483295)
"708",9622,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"21",20,"1.4","3 - damaged","Agriculture",0,NA,436368.966848332,4690472.38075131,c(436368.966848332, 4690472.38075131)
"709",8176,"Survey","Burial Mound","Annual agriculture","Pasture",NA,"45",40,"4.5","3 - damaged","Looting",0,NA,435624.39072606,4684090.16352191,c(435624.39072606, 4684090.16352191)
"710",8177,"Survey","Burial Mound","Annual agriculture","Annual agriculture",NA,"55",50,"1.8","3 - damaged","Agriculture",0,NA,435619.79293138,4684136.05736726,c(435619.79293138, 4684136.05736726)
"711",8178,"Survey","Burial Mound","Annual agriculture","Annual agriculture",NA,"50",45,"1.5","3 - damaged","Agriculture",0,NA,435587.901976664,4684181.36782023,c(435587.901976664, 4684181.36782023)
"712",8179,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"60",50,"2.5","4 - seriously damaged","Agriculture",0,NA,435586.78328705,4686237.60715104,c(435586.78328705, 4686237.60715104)
"713",8180,"Legacy verification","Extinct Burial Mound","Annual agriculture","Annual agriculture",NA,"0",NA,"0","5 - extinct or near extinct","Agriculture",0,NA,433532.110758012,4688985.20346779,c(433532.110758012, 4688985.20346779)
"714",8181,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"45",35,"1.1","4 - seriously damaged","Agriculture",0,NA,432165.50752677,4686894.37904382,c(432165.50752677, 4686894.37904382)
"715",8182,"Legacy verification","Extinct Burial Mound","Annual agriculture","Annual agriculture",NA,"0",NA,"0","5 - extinct or near extinct","Agriculture",0,NA,431504.847565649,4687275.02032951,c(431504.847565649, 4687275.02032951)
"716",8184,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"35",30,"0.9","4 - seriously damaged","Agriculture",0,NA,431401.129774737,4687576.76262236,c(431401.129774737, 4687576.76262236)
"717",8185,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"55",50,"2.3","3 - damaged","Agriculture",0,NA,431584.247922431,4685133.13263975,c(431584.247922431, 4685133.13263975)
"718",8186,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"40",54,"1.2","4 - seriously damaged","Agriculture",0,NA,431207.129348716,4685307.98485523,c(431207.129348716, 4685307.98485523)
"719",8187,"Survey","Burial Mound","Annual agriculture","Annual agriculture",NA,"28",25,"1.1","4 - seriously damaged","Agriculture",0,NA,431170.192413749,4685277.78165556,c(431170.192413749, 4685277.78165556)
"720",9624,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"20",19,"1.6","3 - damaged","Looting",0,NA,421796.467542691,4697790.27752969,c(421796.467542691, 4697790.27752969)
"721",9625,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"18",NA,"1.5","3 - damaged","Looting",0,NA,422079.45320067,4697685.74980189,c(422079.45320067, 4697685.74980189)
"722",8402,"Legacy verification","Burial Mound","Scrub","Scrub",NA,"28",NA,"1.9","3 - damaged","Construction",0,NA,463806.542791911,4694773.59186309,c(463806.542791911, 4694773.59186309)
"723",9626,"Legacy verification","Extinct Burial Mound","Pasture","Pasture",NA,"50",50,"3","0 - No observation","Construction",0,NA,422243.517341931,4697716.97303176,c(422243.517341931, 4697716.97303176)
"724",9627,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"22",20,"1.2","4 - seriously damaged","Looting",0,NA,423266.316193231,4697263.76521507,c(423266.316193231, 4697263.76521507)
"725",8403,"Legacy verification","Burial Mound","Annual agriculture","Scrub",NA,"35",NA,"2.5","2 - minor damage","Looting",0,NA,464451.604793816,4693782.67670351,c(464451.604793816, 4693782.67670351)
"726",9628,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"24",23,"1.2","2 - minor damage","Looting",0,NA,423291.044952359,4697261.11492443,c(423291.044952359, 4697261.11492443)
"727",8188,"Legacy verification","Burial Mound","Annual agriculture","Other",NA,"45",40,"0.8","3 - damaged","Agriculture",0,NA,475526.310742726,4697105.34964372,c(475526.310742726, 4697105.34964372)
"728",8189,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"35",30,"0.8","5 - extinct or near extinct","Agriculture",0,NA,475556.792191615,4697052.46960817,c(475556.792191615, 4697052.46960817)
"729",8190,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"50",40,"0.8","5 - extinct or near extinct","Agriculture",0,NA,475533.490422312,4697001.42122106,c(475533.490422312, 4697001.42122106)
"730",8191,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"40",35,"0.8","5 - extinct or near extinct","Agriculture",0,NA,475524.37830724,4696955.98615899,c(475524.37830724, 4696955.98615899)
"731",8404,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"28",NA,"1.5","4 - seriously damaged","Agriculture",0,NA,466158.584636192,4694384.97010522,c(466158.584636192, 4694384.97010522)
"732",9629,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"15",15,"1.75","4 - seriously damaged","Agriculture",0,NA,424502.147908882,4697322.41329576,c(424502.147908882, 4697322.41329576)
"733",9630,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"25",20,"1.7","3 - damaged","Looting",0,NA,425053.244861442,4697303.89186641,c(425053.244861442, 4697303.89186641)
"734",8405,"Legacy verification","Burial Mound","Annual agriculture","Pasture",NA,"16",NA,"0.6","4 - seriously damaged","Agriculture",0,NA,467372.373249831,4695192.97536804,c(467372.373249831, 4695192.97536804)
"735",9631,"Legacy verification","Burial Mound","Pasture","Pasture",NA,"35",30,"1.6","3 - damaged","Construction",0,NA,425186.147180332,4697162.40307694,c(425186.147180332, 4697162.40307694)
"736",8193,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",NA,"45",40,"1.2","5 - extinct or near extinct","Agriculture",0,NA,474964.138241123,4695091.62489824,c(474964.138241123, 4695091.62489824)
